ESTABILIDAD;30/09/2025 14:00:33;DOBACK028;Sesión:2;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
-64.05; -18.30; 1010.65;  31.68;  49.00;   3.15;   1.91;   8.30;   0.07; 2904.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.84; 211299.00;   0.86;
-64.17; -18.42; 1010.89;   9.80;  27.13;  16.27;   1.92;   8.23;   0.07; 2981.00; 19998.00; 19999.00; 19997.00; 19998.00; 19998.00;   0.93; 1013.09; 211299.00;   0.86;
-64.05; -18.54; 1010.89; -12.07;  31.50;  16.27;   1.93;   8.16;   0.07; 66090.00; 19998.00; 19997.00; 19997.00; 20033.00; 19972.00;   0.93; 1013.09; 211299.00;   0.86;
-64.05; -18.54; 1010.89;  -7.70;  18.37;   3.15;   1.94;   8.09;   0.07; 7495.00; 19987.00; 19999.00; 20000.00; 19998.00; 20001.00;   0.93; 1013.09; 211299.00;   0.86;
14:00:35
-63.93; -18.54; 1010.89;   1.05;  40.25;  -1.23;   1.95;   8.03;   0.07; 90900.00; 19998.00; 19999.00; 19995.00; 19999.00; 19999.00;   0.93; 1013.08; 205239.00;   0.86;
-64.17; -18.42; 1010.65;  27.30;  40.25;  33.77;   1.97;   7.96;   0.07; 532.00; 19999.00; 20000.00; 19997.00; 20000.00; 19998.00;   0.93; 1012.85; 205239.00;   0.86;
-64.17; -18.54; 1011.01;   5.43;  27.13;  38.15;   1.98;   7.90;   0.07; 2292.00; 19997.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.22; 205239.00;   0.86;
-64.17; -18.42; 1010.89;  66.68;  -3.50;  11.90;   1.99;   7.83;   0.08; 2646.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.09; 205239.00;   0.86;
-64.17; -18.30; 1010.65; -29.57; -16.62;  42.52;   2.01;   7.77;   0.08; 2696.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 205239.00;   0.86;
-64.17; -18.30; 1010.89;  27.30;   5.25;  33.77;   2.02;   7.70;   0.08; 2805.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.09; 205239.00;   0.86;
-64.17; -18.30; 1011.01;   9.80;  44.63;   3.15;   2.03;   7.64;   0.08; 2686.00; 19997.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.21; 205239.00;   0.86;
-64.05; -18.30; 1010.89;  22.93; -12.25;  25.02;   2.04;   7.57;   0.07; 2855.00; 19998.00; 19999.00; 19997.00; 19998.00; 19998.00;   0.93; 1013.08; 205239.00;   0.86;
-64.05; -18.30; 1010.89; -16.45;  27.13;   7.52;   2.06;   7.51;   0.07; 845.00; 20053.00; 19979.00; 19962.00; 19999.00; 20000.00;   0.93; 1013.08; 205239.00;   0.86;
-63.93; -18.42; 1010.77;  -7.70;  22.75;  25.02;   2.07;   7.45;   0.07; 22023.00; 19998.00; 19998.00; 19998.00; 20000.00; 19996.00;   0.93; 1012.96; 205239.00;   0.86;
14:00:36
-64.05; -18.42; 1010.77;   5.43;  22.75; -14.35;   2.08;   7.39;   0.07; 447.00; 20000.00; 19997.00; 19999.00; 19999.00; 20000.00;   0.93; 1012.96; 205519.00;   0.86;
-64.05; -18.54; 1010.65;  18.55;  22.75;  46.90;   2.10;   7.32;   0.08; 4017.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 205519.00;   0.86;
-64.17; -18.42; 1010.65;  22.93; -16.62;  42.52;   2.11;   7.26;   0.08; 664.00; 19998.00; 19997.00; 20000.00; 19997.00; 20000.00;   0.93; 1012.85; 205519.00;   0.86;
-64.29; -18.30; 1010.65;   9.80;  22.75;  16.27;   2.12;   7.20;   0.08; 2577.00; 19997.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.86; 205519.00;   0.86;
-64.17; -18.54; 1010.65;  14.18;   9.63;   3.15;   2.13;   7.14;   0.08; 2248.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 205519.00;   0.86;
-64.17; -18.54; 1010.89;  18.55;  -7.87;  25.02;   2.14;   7.08;   0.08; 2832.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.10; 205519.00;   0.86;
-64.17; -18.54; 1011.01;   1.05;  22.75;  11.90;   2.15;   7.02;   0.08; 2760.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.22; 205519.00;   0.86;
-64.05; -18.42; 1011.01;  18.55;   0.88;  33.77;   2.17;   6.96;   0.08; 2993.00; 19998.00; 19999.00; 19997.00; 19998.00; 19998.00;   0.93; 1013.21; 205519.00;   0.86;
-64.05; -18.30; 1010.89;   9.80;  14.00;   3.15;   2.18;   6.90;   0.08; 64490.00; 19999.00; 19997.00; 19999.00; 19999.00; 19999.00;   0.93; 1013.08; 205519.00;   0.86;
-64.05; -18.42; 1010.89;   5.43;  53.38;  11.90;   2.19;   6.85;   0.08; 355.00; 19999.00; 20069.00; 19929.00; 19998.00; 20059.00;   0.93; 1013.09; 205519.00;   0.86;
14:00:37
-64.29; -18.42; 1010.89;  62.30;  18.37;  16.27;   2.20;   6.79;   0.08; 20204.00; 19937.00; 19998.00; 20062.00; 19935.00; 20000.00;   0.93; 1013.10; 205052.00;   0.86;
-64.17; -18.54; 1010.89;  44.80; -12.25;  20.65;   2.22;   6.73;   0.08; 549.00; 19998.00; 19997.00; 20047.00; 19952.00; 20037.00;   0.93; 1013.10; 205052.00;   0.86;
-64.17; -18.42; 1010.65;   5.43;  49.00;  11.90;   2.23;   6.68;   0.08; 2567.00; 19963.00; 19995.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 205052.00;   0.86;
-64.05; -18.30; 1010.53;  -3.32;  31.50;  51.27;   2.24;   6.62;   0.09; 2484.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.72; 205052.00;   0.86;
-64.17; -18.54; 1010.65;  53.55;  18.37;  25.02;   2.25;   6.56;   0.09; 2618.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 205052.00;   0.86;
-64.05; -18.54; 1010.77;  31.68; -25.37;  29.40;   2.26;   6.51;   0.08; 2806.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.97; 205052.00;   0.86;
-64.17; -18.54; 1010.65;   1.05;  14.00;  46.90;   2.28;   6.45;   0.08; 2732.00; 19998.00; 19998.00; 19995.00; 20069.00; 19930.00;   0.93; 1012.85; 205052.00;   0.86;
-64.05; -18.30; 1010.77; -25.20;  31.50; -23.10;   2.29;   6.39;   0.09; 2910.00; 19998.00; 19999.00; 19997.00; 19997.00; 20000.00;   0.93; 1012.96; 205052.00;   0.86;
-64.17; -18.42; 1010.89;  27.30;  70.87;   3.15;   2.30;   6.34;   0.08; 34234.00; 20001.00; 19995.00; 20008.00; 19990.00; 19995.00;   0.93; 1013.09; 205052.00;   0.86;
-64.29; -18.54; 1010.89; -20.82;  27.13;  -9.98;   2.31;   6.29;   0.08; 12622.00; 20006.00; 20004.00; 19986.00; 19999.00; 20011.00;   0.93; 1013.10; 205052.00;   0.86;
14:00:38
-64.29; -18.67; 1010.89;  18.55;  35.88;  -9.98;   2.32;   6.23;   0.08; 446.00; 19986.00; 19997.00; 19999.00; 19999.00; 19999.00;   0.93; 1013.11; 205370.00;   0.86;
-64.17; -18.54; 1011.01;  -3.32;  -3.50; -14.35;   2.33;   6.18;   0.08; 564.00; 19999.00; 20000.00; 19998.00; 19997.00; 20259.00;   0.93; 1013.22; 205370.00;   0.86;
-64.29; -18.54; 1010.65;  14.18;  -3.50;   7.52;   2.35;   6.13;   0.09; 2265.00; 20019.00; 19720.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.86; 205370.00;   0.86;
-64.42; -18.54; 1010.65; -25.20;  35.88;  -5.60;   2.36;   6.07;   0.09; 2553.00; 19998.00; 19997.00; 20000.00; 19998.00; 19998.00;   0.93; 1012.87; 205370.00;   0.86;
-64.42; -18.54; 1011.01; -51.45;  40.25;  11.90;   2.36;   6.02;   0.09; 2717.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.23; 205370.00;   0.86;
-64.17; -18.42; 1010.89; 110.43;  35.88;   7.52;   2.37;   5.97;   0.09; 1623.00; 19998.00; 19998.00; 19998.00; 19998.00; 19995.00;   0.93; 1013.09; 205370.00;   0.86;
-63.93; -18.42; 1010.77;  18.55;  14.00; -31.85;   2.38;   5.92;   0.09; 2699.00; 20001.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.96; 205370.00;   0.86;
-64.17; -18.30; 1010.89;  36.05; -34.13;   7.52;   2.39;   5.87;   0.09; 2950.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.09; 205370.00;   0.86;
-64.17; -18.30; 1011.01;  18.55;  27.13;  29.40;   2.40;   5.82;   0.09; 67940.00; 19998.00; 19997.00; 19999.00; 19999.00; 19999.00;   0.93; 1013.21; 205370.00;   0.86;
-64.05; -18.30; 1010.77;   5.43; -12.25;  20.65;   2.41;   5.76;   0.09; 19601.00; 19999.00; 20000.00; 19998.00; 19998.00; 19997.00;   0.93; 1012.96; 205370.00;   0.86;
14:00:39
-64.05; -18.42; 1010.77;  57.93; -25.37;  -1.23;   2.42;   5.71;   0.09; 447.00; 20000.00; 20014.00; 19982.00; 19999.00; 19999.00;   0.93; 1012.96; 205457.00;   0.86;
-64.17; -18.42; 1010.65;  40.43; -21.00;   3.15;   2.43;   5.66;   0.09; 1544.00; 19999.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 205457.00;   0.86;
-64.05; -18.30; 1010.65;  36.05;  14.00;  16.27;   2.44;   5.62;   0.10; 2442.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.84; 205457.00;   0.86;
-63.93; -18.30; 1010.77;  84.18; -51.63;  11.90;   2.45;   5.57;   0.09; 2532.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.95; 205457.00;   0.86;
-64.05; -18.30; 1010.77;   9.80;  18.37;  25.02;   2.46;   5.52;   0.09; 2578.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.96; 205457.00;   0.86;
-64.17; -18.18; 1010.77;  27.30;  35.88;  29.40;   2.47;   5.48;   0.10; 2760.00; 19998.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.97; 205457.00;   0.86;
-64.17; -18.30; 1010.77; -51.45;  18.37;  -9.98;   2.48;   5.43;   0.10; 2875.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.97; 205457.00;   0.86;
-64.17; -18.42; 1010.89;  36.05;  27.13; -31.85;   2.49;   5.38;   0.10; 3054.00; 20148.00; 19849.00; 19997.00; 19998.00; 19998.00;   0.93; 1013.09; 205457.00;   0.86;
-64.17; -18.54; 1011.01;  36.05;  35.88;  29.40;   2.50;   5.33;   0.10; 64651.00; 19998.00; 19997.00; 19999.00; 19999.00; 19999.00;   0.93; 1013.22; 205457.00;   0.86;
-64.29; -18.30; 1010.89; -20.82;   9.63;  -9.98;   2.51;   5.29;   0.10; 12245.00; 19999.00; 19999.00; 19999.00; 19999.00; 20002.00;   0.93; 1013.10; 205457.00;   0.86;
14:00:40
-64.17; -18.30; 1010.89;  79.80;  49.00;  29.40;   2.52;   5.24;   0.10; 83544.00; 19998.00; 19995.00; 19999.00; 19999.00; 19999.00;   0.93; 1013.09; 208922.00;   0.86;
-64.17; -18.42; 1010.89;  22.93;   9.63;  33.77;   2.53;   5.20;   0.10; 1161.00; 20055.00; 19943.00; 20000.00; 19998.00; 19998.00;   0.93; 1013.09; 208922.00;   0.86;
-64.17; -18.42; 1010.65;  18.55;  31.50;  -5.60;   2.54;   5.15;   0.10; 660.00; 19997.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 208922.00;   0.86;
-64.29; -18.42; 1011.01;   5.43;   5.25; -23.10;   2.55;   5.11;   0.10; 2521.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.22; 208922.00;   0.86;
-64.42; -18.54; 1010.89;  40.43; -29.75;   7.52;   2.56;   5.06;   0.10; 2558.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.11; 208922.00;   0.86;
-64.29; -18.54; 1010.89; -12.07;  57.75;  20.65;   2.56;   5.02;   0.10; 2834.00; 19998.00; 19997.00; 20000.00; 19998.00; 19998.00;   0.93; 1013.10; 208922.00;   0.86;
-64.29; -18.42; 1010.65;  36.05; -60.38;  33.77;   2.57;   4.98;   0.10; 2887.00; 19998.00; 19998.00; 19998.00; 19998.00; 19999.00;   0.93; 1012.86; 208922.00;   0.86;
-64.17; -18.42; 1010.65;  44.80;  27.13;  11.90;   2.58;   4.93;   0.10; 3028.00; 19998.00; 19999.00; 19997.00; 19998.00; 19998.00;   0.93; 1012.85; 208922.00;   0.86;
-64.29; -18.42; 1010.53;  31.68;  18.37;  42.52;   2.59;   4.89;   0.10; 249.00; 20000.00; 19996.00; 20020.00; 19976.00; 19999.00;   0.93; 1012.74; 208922.00;   0.86;
-64.29; -18.30; 1010.65;  36.05;   9.63;  20.65;   2.59;   4.85;   0.10; 21187.00; 20000.00; 19997.00; 20240.00; 20045.00; 19715.00;   0.93; 1012.86; 208922.00;   0.86;
14:00:41
-64.29; -18.30; 1010.53;  -7.70;   9.63; -27.48;   2.60;   4.81;   0.10; 451.00; 19996.00; 20043.00; 19952.00; 19999.00; 20000.00;   0.93; 1012.73; 204959.00;   0.86;
-64.29; -18.30; 1010.65;   9.80;  22.75;  -5.60;   2.61;   4.76;   0.10; 2265.00; 19997.00; 19999.00; 20000.00; 19998.00; 19998.00;   0.93; 1012.86; 204959.00;   0.86;
-64.17; -18.30; 1010.77;  -3.32;  27.13;  16.27;   2.61;   4.72;   0.10; 2281.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.97; 204959.00;   0.86;
-64.17; -18.30; 1010.65; -12.07; -12.25; -14.35;   2.62;   4.68;   0.11; 2587.00; 19998.00; 19997.00; 20000.00; 19998.00; 19998.00;   0.93; 1012.85; 204959.00;   0.86;
-64.17; -18.30; 1010.65;  57.93;  14.00;  29.40;   2.63;   4.64;   0.11; 2276.00; 19998.00; 20171.00; 19822.00; 20001.00; 19998.00;   0.93; 1012.85; 204959.00;   0.86;
-64.17; -18.30; 1010.65;   1.05;  22.75; -18.73;   2.64;   4.60;   0.11; 2823.00; 19998.00; 19998.00; 19995.00; 20007.00; 19992.00;   0.93; 1012.85; 204959.00;   0.86;
-64.05; -18.42; 1010.65; -51.45;   5.25;  11.90;   2.65;   4.56;   0.11; 2942.00; 19998.00; 19998.00; 19995.00; 20001.00; 19998.00;   0.93; 1012.84; 204959.00;   0.86;
-64.17; -18.30; 1010.53;  31.68;   9.63;  -1.23;   2.66;   4.52;   0.11; 2970.00; 19998.00; 19999.00; 19997.00; 19998.00; 19998.00;   0.93; 1012.73; 204959.00;   0.86;
-64.05; -18.42; 1010.40;   1.05;  -7.87;  11.90;   2.67;   4.48;   0.11; 185.00; 19997.00; 20000.00; 19995.00; 20000.00; 20000.00;   0.93; 1012.60; 204959.00;   0.86;
-63.93; -18.30; 1010.40;   1.05; -25.37;  16.27;   2.68;   4.44;   0.11; 11140.00; 19997.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.59; 204959.00;   0.86;
14:00:42
-63.93; -18.42; 1010.28;  27.30; -16.62;   7.52;   2.68;   4.40;   0.11; 90894.00; 19998.00; 20043.00; 19953.00; 19999.00; 19999.00;   0.93; 1012.47; 204071.00;   0.86;
-63.93; -18.30; 1010.65;  40.43; -21.00;  -5.60;   2.69;   4.36;   0.11; 552.00; 19999.00; 20160.00; 19883.00; 20036.00; 20048.00;   0.93; 1012.83; 204071.00;   0.86;
-63.93; -18.30; 1010.65;  22.93; -16.62;  16.27;   2.70;   4.32;   0.11; 2401.00; 19952.00; 19913.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.83; 204071.00;   0.86;
-64.17; -18.30; 1010.77;  -7.70;  18.37;  -5.60;   2.71;   4.29;   0.11; 2315.00; 19998.00; 19998.00; 19999.00; 19997.00; 20000.00;   0.93; 1012.97; 204071.00;   0.86;
-64.05; -18.30; 1010.65;  31.68;  22.75;  20.65;   2.71;   4.25;   0.11; 2234.00; 19998.00; 19998.00; 19998.00; 19997.00; 20000.00;   0.93; 1012.84; 204071.00;   0.86;
-64.05; -18.30; 1010.89;  14.18;  -7.87;  25.02;   2.72;   4.21;   0.12; 2868.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.08; 204071.00;   0.86;
-64.17; -18.42; 1010.77;   9.80;  31.50;  16.27;   2.73;   4.17;   0.12; 2929.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.97; 204071.00;   0.86;
-64.05; -18.30; 1010.89;  22.93;  18.37;   3.15;   2.74;   4.14;   0.12; 3018.00; 19998.00; 19999.00; 19997.00; 19998.00; 19998.00;   0.93; 1013.08; 204071.00;   0.86;
-64.17; -18.42; 1010.77;  14.18;  14.00;  11.90;   2.74;   4.09;   0.12; 1821.00; 19997.00; 20000.00; 19995.00; 20000.00; 20000.00;   0.93; 1012.97; 204071.00;   0.86;
-64.05; -18.30; 1010.65; -51.45;  -7.87;  38.15;   2.75;   4.05;   0.12; 21125.00; 19998.00; 19998.00; 20232.00; 19914.00; 19848.00;   0.93; 1012.84; 204071.00;   0.86;
14:00:43
-64.05; -18.18; 1010.65;  18.55;  22.75;   3.15;   2.76;   4.02;   0.12; 86925.00; 20000.00; 19999.00; 19999.00; 20004.00; 19993.00;   0.93; 1012.84; 208084.00;   0.86;
-63.93; -18.30; 1010.65;   5.43;  -3.50;  42.52;   2.76;   3.98;   0.12; 837.00; 19999.00; 19999.00; 20000.00; 19998.00; 19998.00;   0.93; 1012.83; 208084.00;   0.86;
-64.17; -18.30; 1010.65;  40.43;  31.50;  -1.23;   2.77;   3.94;   0.13; 1143.00; 19998.00; 19998.00; 19998.00; 19998.00; 19995.00;   0.93; 1012.85; 208084.00;   0.86;
-64.05; -18.30; 1010.65;  31.68; -12.25; -14.35;   2.77;   3.91;   0.13; 1190.00; 20001.00; 19998.00; 19998.00; 19998.00; 19995.00;   0.93; 1012.84; 208084.00;   0.86;
-64.17; -18.42; 1010.65;  27.30; -42.88; -44.98;   2.78;   3.87;   0.13; 2601.00; 20001.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 208084.00;   0.86;
-64.17; -18.42; 1010.65; 101.68;  -7.87; -27.48;   2.79;   3.83;   0.12; 1484.00; 19998.00; 19998.00; 19998.00; 19998.00; 19995.00;   0.93; 1012.85; 208084.00;   0.86;
-64.17; -18.54; 1010.65;   1.05; -12.25;  -5.60;   2.79;   3.80;   0.13; 2730.00; 20001.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.85; 208084.00;   0.86;
-64.29; -18.54; 1010.65;  31.68;   9.63;  38.15;   2.80;   3.76;   0.13; 3033.00; 20021.00; 19976.00; 19997.00; 19998.00; 19998.00;   0.93; 1012.86; 208084.00;   0.86;
-64.17; -18.54; 1010.65; -47.07;  35.88; -23.10;   2.81;   3.72;   0.13; 66821.00; 19999.00; 20092.00; 19905.00; 19996.00; 20004.00;   0.93; 1012.85; 208084.00;   0.86;
-64.17; -18.18; 1010.65;  66.68;  31.50;   3.15;   2.82;   3.69;   0.13; 11146.00; 19993.00; 20000.00; 19997.00; 20269.00; 19729.00;   0.93; 1012.85; 208084.00;   0.86;
14:00:44
-64.05; -18.18; 1010.65;  40.43;   0.88;   3.15;   2.82;   3.66;   0.13; 367.00; 19999.00; 19999.00; 19999.00; 19999.00; 20000.00;   0.93; 1012.84; 207153.00;   0.86;
-63.93; -18.30; 1010.65;   9.80; -25.37;  -5.60;   2.82;   3.62;   0.14; 2374.00; 19998.00; 19998.00; 19997.00; 20000.00; 19998.00;   0.93; 1012.83; 207153.00;   0.86;
-63.93; -18.30; 1010.65;  22.93; -21.00;  -5.60;   2.83;   3.59;   0.14; 2443.00; 19997.00; 20000.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.83; 207153.00;   0.86;
-63.81; -18.18; 1010.53;  66.68;  14.00;  33.77;   2.84;   3.55;   0.14; 2533.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.70; 207153.00;   0.86;
-64.05; -18.18; 1010.53;  27.30;  -7.87;   7.52;   2.85;   3.52;   0.14; 1919.00; 19998.00; 19998.00; 19998.00; 19998.00; 19995.00;   0.93; 1012.72; 207153.00;   0.86;
-63.93; -18.18; 1010.53; -16.45;   0.88;   3.15;   2.86;   3.48;   0.14; 11519.00; 20001.00; 19998.00; 20322.00; 19673.00; 20000.00;   0.93; 1012.71; 207153.00;   0.86;
-63.93; -18.18; 1010.53;   5.43;  35.88;  -1.23;   2.86;   3.45;   0.14; 1586.00; 19997.00; 19999.00; 20000.00; 19998.00; 19998.00;   0.93; 1012.71; 207153.00;   0.86;
-64.17; -18.06; 1010.65;  -3.32; -25.37;  -9.98;   2.87;   3.42;   0.15; 3066.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.84; 207153.00;   0.86;
-64.29; -18.06; 1010.65; -16.45;   5.25; -23.10;   2.88;   3.38;   0.15; 66670.00; 19998.00; 19998.00; 19997.00; 19999.00; 19999.00;   0.93; 1012.85; 207153.00;   0.86;
-64.17; -18.06; 1010.65;  62.30;   0.88;  25.02;   2.89;   3.35;   0.15; 21008.00; 20000.00; 19998.00; 19998.00; 19999.00; 19996.00;   0.93; 1012.84; 207153.00;   0.86;
14:00:45
-64.29; -18.06; 1010.65;  92.93;   0.88;  38.15;   2.89;   3.32;   0.15; 13714.00; 20000.00; 20059.00; 19940.00; 19995.00; 19999.00;   0.93; 1012.85; 205192.00;   0.86;
-64.17; -18.30; 1010.89;  27.30;   5.25;  -9.98;   2.90;   3.29;   0.15; 1160.00; 19999.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1013.09; 205192.00;   0.86;
-64.17; -18.18; 1010.53;  18.55; -16.62;   7.52;   2.90;   3.26;   0.15; 1865.00; 19998.00; 19997.00; 20000.00; 19998.00; 19998.00;   0.93; 1012.72; 205192.00;   0.86;
-64.05; -18.30; 1010.40;  -3.32;   5.25; -18.73;   2.91;   3.23;   0.15; 2506.00; 19998.00; 19998.00; 19998.00; 19998.00; 19998.00;   0.93; 1012.60; 205192.00;   0.86;
-64.05; -18.30; 1010.65;  27.30;  -3.50;   3.15;   2.91;   3.19;   0.15; 2615.00; 19998.00; 19998.00; 19995.00; 20001.00; 19998.00;   0.93; 1012.84; 205192.00;   0.86;
-64.17; -18.18; 1010.40;   9.80;  31.50;  25.02;   2.92;   3.17;   0.15; 1691.00; 19998.00; 19998.00; 19995.00; 20001.00; 19999.00;   0.93; 1012.60; 205192.00;   0.86;
-64.17; -18.18; 1010.53;  18.55; -47.25;   3.15;   2.93;   3.14;   0.15; 2863.00; 19998.00; 19998.00; 19995.00; 20089.00; 19910.00;   0.93; 1012.72; 205192.00;   0.86;
-64.17; -18.18; 1010.65; -33.95;  22.75;  20.65;   2.94;   3.11;   0.16; 3037.00; 19998.00; 19999.00; 19994.00; 20001.00; 19998.00;   0.93; 1012.85; 205192.00;   0.86;
-64.17; -18.06; 1010.77;  75.43;  31.50; -14.35;   2.94;   3.08;   0.16; 61726.00; 20000.00; 20055.00; 19938.00; 20000.00; 19999.00;   0.93; 1012.97; 205192.00;   0.86;
-64.05; -18.18; 1010.65;  -7.70; -21.00; -14.35;   2.95;   3.05;   0.16; 12095.00; 20032.00; 19965.00; 20000.00; 20412.00; 19583.00;   0.93; 1012.84; 205192.00;   0.86;
14:00:46
