GPS;07/10/2025-03:22:45;DOBACK024;Sesión:1
HoraRaspberry,Fecha,Hora(GPS),Latitud,Longitud,Altitud,HDOP,Fix,NumSats,Velocidad(km/h)
Hora Raspberry-03:23:57,07/10/2025,Hora GPS-03:23:57,sin datos GPS
Hora Raspberry-03:23:58,07/10/2025,Hora GPS-03:23:58,sin datos GPS
Hora Raspberry-03:23:59,07/10/2025,Hora GPS-03:23:59,sin datos GPS
Hora Raspberry-03:24:00,07/10/2025,Hora GPS-03:24:00,sin datos GPS
Hora Raspberry-03:24:01,07/10/2025,Hora GPS-03:24:01,sin datos GPS
Hora Raspberry-03:24:03,07/10/2025,Hora GPS-03:24:03,sin datos GPS
Hora Raspberry-03:24:04,07/10/2025,Hora GPS-03:24:04,sin datos GPS
Hora Raspberry-03:24:05,07/10/2025,Hora GPS-03:24:05,sin datos GPS
Hora Raspberry-03:24:06,07/10/2025,Hora GPS-03:24:06,sin datos GPS
Hora Raspberry-03:24:07,07/10/2025,Hora GPS-03:24:07,sin datos GPS
Hora Raspberry-03:24:08,07/10/2025,Hora GPS-03:24:08,sin datos GPS
Hora Raspberry-03:24:09,07/10/2025,Hora GPS-03:24:09,sin datos GPS
Hora Raspberry-03:24:10,07/10/2025,Hora GPS-03:24:10,sin datos GPS
Hora Raspberry-03:24:11,07/10/2025,Hora GPS-03:24:11,sin datos GPS
Hora Raspberry-03:24:12,07/10/2025,Hora GPS-03:24:12,sin datos GPS
Hora Raspberry-03:24:13,07/10/2025,Hora GPS-03:24:13,sin datos GPS
Hora Raspberry-03:24:14,07/10/2025,Hora GPS-03:24:14,sin datos GPS
Hora Raspberry-03:24:15,07/10/2025,Hora GPS-03:24:15,sin datos GPS
Hora Raspberry-03:24:16,07/10/2025,Hora GPS-03:24:16,sin datos GPS
Hora Raspberry-03:24:17,07/10/2025,Hora GPS-03:24:17,sin datos GPS
Hora Raspberry-03:24:18,07/10/2025,Hora GPS-03:24:18,sin datos GPS
Hora Raspberry-03:24:19,07/10/2025,Hora GPS-03:24:19,sin datos GPS
Hora Raspberry-03:24:20,07/10/2025,Hora GPS-03:24:20,sin datos GPS
Hora Raspberry-03:24:21,07/10/2025,Hora GPS-03:24:21,sin datos GPS
Hora Raspberry-03:24:22,07/10/2025,Hora GPS-03:24:22,sin datos GPS
Hora Raspberry-03:24:23,07/10/2025,Hora GPS-03:24:23,sin datos GPS
Hora Raspberry-03:24:25,07/10/2025,Hora GPS-03:24:25,sin datos GPS
Hora Raspberry-03:24:26,07/10/2025,Hora GPS-03:24:26,sin datos GPS
Hora Raspberry-03:24:27,07/10/2025,Hora GPS-03:24:27,sin datos GPS
Hora Raspberry-03:24:29,07/10/2025,Hora GPS-03:24:29,sin datos GPS
Hora Raspberry-03:24:30,07/10/2025,Hora GPS-01:24:31,sin datos GPS
Hora Raspberry-03:24:31,07/10/2025,Hora GPS-01:24:32,sin datos GPS
Hora Raspberry-03:24:32,07/10/2025,Hora GPS-01:24:3.,sin datos GPS
Hora Raspberry-03:24:33,07/10/2025,Hora GPS-01:24:33,sin datos GPS
Hora Raspberry-03:24:34,07/10/2025,Hora GPS-01:24:34,sin datos GPS
Hora Raspberry-03:24:35,07/10/2025,Hora GPS-01:24:35,sin datos GPS
Hora Raspberry-03:24:36,07/10/2025,Hora GPS-01:24:36,sin datos GPS
Hora Raspberry-03:24:37,07/10/2025,Hora GPS-01:24:37,sin datos GPS
Hora Raspberry-03:24:39,07/10/2025,Hora GPS-01:24:3.,sin datos GPS
Hora Raspberry-03:24:40,07/10/2025,Hora GPS-01:24:40,sin datos GPS
Hora Raspberry-03:24:41,07/10/2025,Hora GPS-01:24:41,sin datos GPS
Hora Raspberry-03:24:42,07/10/2025,Hora GPS-01:24:42,sin datos GPS
Hora Raspberry-03:24:43,07/10/2025,Hora GPS-01:24:43,sin datos GPS
Hora Raspberry-03:24:44,07/10/2025,Hora GPS-01:24:4.,sin datos GPS
Hora Raspberry-03:24:45,07/10/2025,Hora GPS-01:24:45,sin datos GPS
Hora Raspberry-03:24:46,07/10/2025,Hora GPS-01:24:46,sin datos GPS
Hora Raspberry-03:24:47,07/10/2025,Hora GPS-01:24:47,sin datos GPS
