ESTABILIDAD;07/10/2025 09:56:05;DOBACK027;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
5.49;  -8.54; 1007.48; 623.17; -563.67; 1628.64;  -0.46;  -0.82; -159.17; 10062.00; 19997.00; 20002.00; 19999.00; 20002.00; 19998.00;   0.99; 1007.53; 196980.00;   0.50;
10:03:19
5.00;  -8.78; 1007.72; 426.30; -292.42; 1790.51;  -0.44;  -0.83; -159.17; 58083.00; 19997.00; 20003.00; 19998.00; 19997.00; 20020.00;   0.99; 1007.77; 196980.00;   0.50;
5.12;  -9.03; 1007.72; 382.55; -73.67; 1913.01;  -0.44;  -0.85; -159.19; 33457.00; 19979.00; 19999.00; 20001.00; 20002.00; 20005.00;   0.99; 1007.77; 196980.00;   0.50;
5.12;  -8.91; 1007.72; -24.32; -139.30; 1291.76;  -0.43;  -0.88; -159.22; 36508.00; 19993.00; 20032.00; 19962.00; 20003.00; 19995.00;   0.99; 1007.77; 196485.00;   0.50;
5.00;  -8.66; 1008.45; -562.45; -143.67; 429.89;  -0.42;  -0.88; -159.22; 2968.00; 20002.00; 19997.00; 20048.00; 19954.00; 20001.00;   0.99; 1008.50; 196485.00;   0.50;
5.12;  -9.15; 1007.60; -768.08; 293.83; -55.74;  -0.42;  -0.88; -159.21; 48830.00; 19997.00; 20000.00; 20011.00; 19987.00; 19999.00;   0.99; 1007.65; 196485.00;   0.50;
4.39;  -8.78; 1008.09; -256.20; 245.70; 390.51;  -0.43;  -0.88; -159.22; 27678.00; 19999.00; 19999.00; 20001.00; 20002.00; 19995.00;   0.99; 1008.13; 196485.00;   0.50;
5.12;  -8.42; 1007.72; -308.70;  48.83;  31.76;  -0.43;  -0.90; -159.22; 10057.00; 20003.00; 19998.00; 20000.00; 20025.00; 19975.00;   0.99; 1007.77; 196485.00;   0.50;
5.12;  -8.42; 1007.72; -203.70; -178.67; -392.61;  -0.43;  -0.89; -159.20; 110348.00; 19999.00; 19998.00; 20003.00; 19996.00; 19999.00;   0.99; 1007.77; 196485.00;   0.50;
5.00;  -9.03; 1007.96; 386.92; -69.30; -29.49;  -0.42;  -0.88; -159.17; 4678.00; 20031.00; 19972.00; 19998.00; 20006.00; 20020.00;   0.99; 1008.02; 196485.00;   0.50;
5.49;  -9.03; 1006.99; 946.92; -73.67; 740.51;  -0.43;  -0.90; -159.16; 20992.00; 19974.00; 19997.00; 19999.00; 19999.00; 20048.00;   0.99; 1007.04; 196485.00;   0.50;
10:03:20
4.88;  -9.03; 1007.48; 837.55; -239.92; 674.89;  -0.44;  -0.93; -159.16; 17275.00; 19956.00; 19999.00; 19995.00; 19999.00; 20048.00;   0.99; 1007.53; 196485.00;   0.50;
5.12;  -8.78; 1007.48; 544.42; -253.05; 110.51;  -0.43;  -0.93; -159.14; 31797.00; 19951.00; 20001.00; 20061.00; 19943.00; 19995.00;   0.99; 1007.53; 196485.00;   0.50;
5.12;  -9.03; 1007.11; 356.30;  26.95;  53.64;  -0.42;  -0.94; -159.11; 63141.00; 19997.00; 20001.00; 20010.00; 19988.00; 19999.00;   0.99; 1007.16; 196779.00;   0.50;
4.88;  -8.66; 1007.72; 295.05; 197.58; 171.76;  -0.43;  -0.97; -159.11; 10316.00; 20182.00; 19819.00; 19999.00; 20001.00; 19999.00;   0.99; 1007.77; 196779.00;   0.50;
4.88;  -8.66; 1007.72;  80.68; 101.33; -270.11;  -0.43;  -1.00; -159.11; 110309.00; 20001.00; 20001.00; 19995.00; 19999.00; 19999.00;   0.99; 1007.77; 196779.00;   0.50;
5.37;  -8.54; 1007.96; -1139.95; 403.20; -1495.11;  -0.42;  -1.01; -159.08; 22636.00; 20001.00; 20001.00; 19997.00; 20001.00; 20001.00;   0.99; 1008.01; 196779.00;   0.50;
5.12;  -8.78; 1006.99; -1371.82; 490.70; -1503.86;  -0.42;  -0.98; -159.04; 71669.00; 19999.00; 20002.00; 19995.00; 19999.00; 19999.00;   0.99; 1007.04; 196779.00;   0.50;
4.88;  -8.54; 1008.45; -606.20; 503.83; -1180.11;  -0.43;  -0.98; -159.00; 33852.00; 20056.00; 19946.00; 19997.00; 20002.00; 19999.00;   0.99; 1008.50; 196779.00;   0.50;
5.12;  -9.03; 1007.48; -339.33; 276.33; -1250.11;  -0.44;  -0.99; -158.96; 15432.00; 20002.00; 19996.00; 20029.00; 19970.00; 20003.00;   0.99; 1007.53; 196779.00;   0.50;
4.64;  -8.54; 1008.45; -610.58;  83.83; -1390.11;  -0.44;  -1.00; -158.93; 30650.00; 19995.00; 20051.00; 19948.00; 20003.00; 19995.00;   0.99; 1008.50; 196779.00;   0.50;
10:03:21
4.88;  -8.78; 1007.96; -278.08; 241.33; -1127.61;  -0.45;  -1.00; -158.90; 26946.00; 19999.00; 19999.00; 20003.00; 19995.00; 20002.00;   0.99; 1008.01; 196779.00;   0.50;
5.25;  -8.78; 1007.48; 531.30;  48.83; -81.99;  -0.45;  -1.00; -158.86; 75468.00; 20026.00; 19973.00; 20001.00; 19998.00; 20000.00;   0.99; 1007.53; 196779.00;   0.50;
5.37;  -8.78; 1007.60; 680.05; -148.05; 259.26;  -0.45;  -1.01; -158.84; 73815.00; 20002.00; 19998.00; 19997.00; 19999.00; 19999.00;   0.99; 1007.65; 196452.00;   0.50;
5.12;  -9.03; 1007.23; 295.05; -235.55;  23.01;  -0.45;  -1.01; -158.81; 70921.00; 20002.00; 20052.00; 19945.00; 19999.00; 19999.00;   0.99; 1007.29; 196452.00;   0.50;
5.12;  -9.03; 1007.23; -37.45; -47.42;  71.14;  -0.45;  -1.02; -158.79; 171137.00; 19999.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.29; 196452.00;   0.50;
5.37;  -8.91; 1006.99; 295.05; 123.20; 657.39;  -0.45;  -1.02; -158.77; 49518.00; 19999.00; 20000.00; 20001.00; 20001.00; 19997.00;   0.99; 1007.04; 196452.00;   0.50;
5.12;  -8.66; 1008.33; -269.33; -34.30; 421.14;  -0.45;  -1.02; -158.75; 64424.00; 19999.00; 20003.00; 20033.00; 19962.00; 19999.00;   0.99; 1008.38; 196452.00;   0.50;
5.61;  -9.03; 1007.11; -999.95;  44.45; -173.86;  -0.46;  -1.02; -158.72; 11415.00; 20001.00; 20001.00; 19999.00; 20044.00; 19955.00;   0.99; 1007.17; 196452.00;   0.50;
5.61;  -8.66; 1008.33; -1065.57; 289.45; -436.36;  -0.45;  -1.03; -158.70; 91185.00; 20009.00; 19991.00; 19998.00; 19999.00; 19999.00;   0.99; 1008.38; 196452.00;   0.50;
5.61;  -8.66; 1008.33; -601.83; 276.33;  88.64;  -0.45;  -1.03; -158.69; 191338.00; 19999.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.99; 1008.38; 196452.00;   0.50;
10:03:22
5.25;  -8.54; 1008.45; -606.20; -29.92; 561.14;  -0.45;  -1.03; -158.67; 2717.00; 20000.00; 20000.00; 19999.00; 20003.00; 19997.00;   0.99; 1008.50; 196452.00;   0.50;
5.00;  -8.66; 1008.33; -676.20; -226.80; 136.76;  -0.45;  -1.03; -158.66; 52056.00; 20000.00; 20055.00; 19948.00; 20048.00; 19948.00;   0.99; 1008.38; 196400.00;   0.50;
5.37;  -8.66; 1007.72; -133.70; -296.80; 661.76;  -0.45;  -1.03; -158.65; 15346.00; 20001.00; 19995.00; 20031.00; 19967.00; 20003.00;   0.99; 1007.77; 196400.00;   0.50;
5.12;  -8.78; 1007.23; 846.30; -309.92; 1615.51;  -0.45;  -1.04; -158.63; 13293.00; 20280.00; 19719.00; 19995.00; 20003.00; 19995.00;   0.99; 1007.28; 196400.00;   0.50;
5.25;  -8.54; 1007.48; 977.55; -603.05; 2109.89;  -0.45;  -1.04; -158.62; 11090.00; 20001.00; 19998.00; 19999.00; 19999.00; 20001.00;   0.99; 1007.53; 196400.00;   0.50;
5.49;  -9.03; 1006.74; 614.42; -498.05; 1672.39;  -0.44;  -1.04; -158.61; 8385.00; 20001.00; 19997.00; 20003.00; 19995.00; 20001.00;   0.99; 1006.80; 196400.00;   0.50;
5.12;  -8.66; 1007.48; 456.92; -375.55; 1536.76;  -0.44;  -1.05; -158.61; 23671.00; 20020.00; 19981.00; 19995.00; 20001.00; 20001.00;   0.99; 1007.53; 196400.00;   0.50;
5.37;  -8.91; 1006.87; 500.67; -196.17; 1899.89;  -0.44;  -1.05; -158.59; 21293.00; 19999.00; 20001.00; 19997.00; 19999.00; 20002.00;   0.99; 1006.92; 196400.00;   0.50;
5.12;  -8.54; 1007.23; -11.20; -99.92; 1580.51;  -0.44;  -1.06; -158.59; 2192.00; 20001.00; 19999.00; 19998.00; 20001.00; 20224.00;   0.99; 1007.28; 196400.00;   0.50;
5.37;  -8.54; 1008.09; -698.08; -204.92; 806.14;  -0.44;  -1.06; -158.57; 33852.00; 19774.00; 19995.00; 19999.00; 20001.00; 20001.00;   0.99; 1008.14; 196400.00;   0.50;
10:03:23
5.73;  -9.27; 1006.87; -816.20;  31.33; 145.51;  -0.44;  -1.07; -158.56; 13565.00; 20001.00; 20026.00; 19994.00; 19978.00; 19999.00;   0.99; 1006.93; 196400.00;   0.50;
5.37;  -9.03; 1006.50; -308.70; 158.20; 499.89;  -0.44;  -1.07; -158.52; 27518.00; 19997.00; 20003.00; 19995.00; 20003.00; 20000.00;   0.99; 1006.55; 196400.00;   0.50;
5.12;  -8.66; 1007.72; -37.45;  48.83; 499.89;  -0.45;  -1.09; -158.51; 25609.00; 19995.00; 20002.00; 20009.00; 19989.00; 20001.00;   0.99; 1007.77; 196413.00;   0.50;
5.49;  -8.91; 1007.48; -295.58; -222.42;  93.01;  -0.44;  -1.11; -158.50; 23586.00; 20000.00; 19997.00; 19999.00; 20001.00; 20001.00;   0.99; 1007.53; 196413.00;   0.50;
5.12;  -8.42; 1008.45; -133.70; -64.92; -29.49;  -0.43;  -1.10; -158.46; 71748.00; 19997.00; 20003.00; 19995.00; 19999.00; 19999.00;   0.99; 1008.50; 196413.00;   0.50;
5.61;  -8.42; 1007.23; 1082.55;   0.70; 832.39;  -0.43;  -1.12; -158.44; 18929.00; 20016.00; 19984.00; 20002.00; 19995.00; 20003.00;   0.99; 1007.28; 196413.00;   0.50;
5.00;  -8.78; 1006.99; 1152.55; -183.05; 1291.76;  -0.43;  -1.16; -158.44; 2376.00; 20008.00; 19989.00; 20000.00; 19999.00; 20002.00;   0.99; 1007.04; 196413.00;   0.50;
4.88;  -8.78; 1007.96; 522.55; -366.80; 574.26;  -0.43;  -1.18; -158.43; 14267.00; 19999.00; 19995.00; 20014.00; 19984.00; 20001.00;   0.99; 1008.01; 196413.00;   0.50;
5.37;  -9.03; 1006.99; 281.92; -270.55; 289.89;  -0.43;  -1.17; -158.38; 26400.00; 20003.00; 20021.00; 19976.00; 20011.00; 19986.00;   0.99; 1007.04; 196413.00;   0.50;
5.12;  -8.54; 1008.21; 518.17; 232.58; 359.89;  -0.44;  -1.16; -158.33; 77941.00; 19997.00; 20003.00; 19995.00; 19999.00; 19999.00;   0.99; 1008.26; 196413.00;   0.50;
10:03:24
5.12;  -8.78; 1007.72; 321.30; 101.33; 202.39;  -0.45;  -1.16; -158.30; 68609.00; 20001.00; 20000.00; 20000.00; 19998.00; 20186.00;   0.99; 1007.77; 196413.00;   0.50;
5.25;  -9.03; 1006.99; -789.95; 149.45; -948.24;  -0.46;  -1.16; -158.26; 37945.00; 19816.00; 19999.00; 19995.00; 20002.00; 20000.00;   0.99; 1007.04; 196413.00;   0.50;
5.12;  -8.66; 1007.48; -1284.32; 302.58; -1665.74;  -0.46;  -1.13; -158.19; 1854.00; 20001.00; 19998.00; 19997.00; 20003.00; 20051.00;   0.99; 1007.53; 197822.00;   0.50;
5.49;  -8.91; 1007.11; -829.33; 600.08; -1302.61;  -0.47;  -1.11; -158.12; 15266.00; 19948.00; 19995.00; 19999.00; 19999.00; 20009.00;   0.99; 1007.16; 197822.00;   0.50;
5.12;  -9.27; 1006.99; -501.20; 473.20; -1215.11;  -0.48;  -1.12; -158.08; 14415.00; 19994.00; 20020.00; 19974.00; 20008.00; 20052.00;   0.99; 1007.04; 197822.00;   0.50;
4.88;  -9.27; 1007.48; -702.45; 197.58; -1534.49;  -0.48;  -1.13; -158.05; 12033.00; 19940.00; 20001.00; 20002.00; 19998.00; 19997.00;   0.99; 1007.53; 197822.00;   0.50;
4.88;  -8.66; 1008.21; -597.45; 166.95; -1604.49;  -0.47;  -1.13; -158.00; 26692.00; 19997.00; 20001.00; 20036.00; 19965.00; 19997.00;   0.99; 1008.26; 197822.00;   0.50;
5.25;  -8.54; 1008.09; 548.80; 140.70; -523.86;  -0.47;  -1.12; -157.95; 41724.00; 20008.00; 19992.00; 19998.00; 20000.00; 20005.00;   0.99; 1008.14; 197822.00;   0.50;
5.25;  -8.54; 1008.09; 1043.18;  40.08; -77.61;  -0.47;  -1.16; -157.94; 141819.00; 19994.00; 20000.00; 19999.00; 19998.00; 19999.00;   0.99; 1008.14; 197822.00;   0.50;
5.00;  -8.17; 1008.21; 369.42; -305.55;   5.51;  -0.47;  -1.19; -157.94; 19905.00; 20003.00; 19997.00; 20001.00; 20000.00; 20001.00;   0.99; 1008.25; 197822.00;   0.50;
10:03:25
5.00;  -8.30; 1008.21; -181.82; -99.92; -348.86;  -0.47;  -1.17; -157.91; 14674.00; 19997.00; 19999.00; 20010.00; 19988.00; 20003.00;   0.99; 1008.25; 197822.00;   0.50;
5.49;  -8.66; 1007.23; 211.93; 127.58; 163.01;  -0.47;  -1.16; -157.87; 47409.00; 19999.00; 19999.00; 20021.00; 19976.00; 19997.00;   0.99; 1007.28; 197822.00;   0.50;
5.25;  -8.78; 1008.21; -59.32; 127.58; 346.76;  -0.47;  -1.16; -157.86; 11894.00; 20003.00; 19997.00; 20002.00; 19995.00; 20003.00;   0.99; 1008.26; 199663.00;   0.50;
5.49;  -8.78; 1007.23; -1100.57; 110.08; -405.74;  -0.48;  -1.13; -157.82; 42168.00; 20000.00; 19994.00; 20076.00; 19924.00; 20043.00;   0.99; 1007.29; 199663.00;   0.50;
5.37;  -8.54; 1008.09; -1463.70; 123.20; -926.36;  -0.49;  -1.08; -157.78; 6220.00; 19956.00; 20001.00; 19997.00; 19999.00; 20001.00;   0.99; 1008.14; 199663.00;   0.50;
4.88;  -8.54; 1008.21; -816.20; 346.33; -637.61;  -0.49;  -1.08; -157.75; 19138.00; 20046.00; 19955.00; 19998.00; 19997.00; 20003.00;   0.99; 1008.26; 199663.00;   0.50;
4.64;  -8.54; 1007.72; -601.83; 206.33; 171.76;  -0.50;  -1.07; -157.73; 33371.00; 19995.00; 19999.00; 20049.00; 19952.00; 20001.00;   0.99; 1007.77; 199663.00;   0.50;
5.00;  -8.66; 1007.35; -754.95; -12.42; -173.86;  -0.50;  -1.04; -157.71; 17426.00; 19999.00; 20001.00; 20043.00; 19958.00; 19997.00;   0.99; 1007.40; 199663.00;   0.50;
4.88;  -8.78; 1007.84; -247.45; -209.30; -73.24;  -0.49;  -1.04; -157.70; 14978.00; 20002.00; 20041.00; 19955.00; 20007.00; 19993.00;   0.99; 1007.89; 199663.00;   0.50;
4.88;  -8.78; 1008.21; 505.05; -152.42; 989.89;  -0.48;  -1.08; -157.71; 12791.00; 19999.00; 20002.00; 19997.00; 20001.00; 20001.00;   0.99; 1008.26; 199663.00;   0.50;
10:03:26
5.37;  -8.66; 1007.23; 785.05; -344.92; 1913.01;  -0.46;  -1.10; -157.75; 4185.00; 19997.00; 19999.00; 20001.00; 20009.00; 19989.00;   0.99; 1007.28; 199663.00;   0.50;
5.12;  -8.54; 1007.96; 509.42; -563.67; 1716.14;  -0.46;  -1.11; -157.78; 56323.00; 20001.00; 19997.00; 20003.00; 19997.00; 19998.00;   0.99; 1008.01; 195809.00;   0.50;
5.37;  -8.42; 1008.21; 509.42; -484.92; 1449.26;  -0.44;  -1.13; -157.81; 4804.00; 20001.00; 20001.00; 19997.00; 19999.00; 20001.00;   0.99; 1008.26; 195809.00;   0.50;
4.88;  -8.54; 1008.21; 745.67; -314.30; 1908.64;  -0.43;  -1.17; -157.84; 16984.00; 20011.00; 19987.00; 19999.00; 20003.00; 19998.00;   0.99; 1008.26; 195809.00;   0.50;
4.88;  -8.54; 1008.21; 347.55; -165.55; 1908.64;  -0.43;  -1.19; -157.86; 116882.00; 19997.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.99; 1008.26; 195809.00;   0.50;
4.88;  -8.54; 1008.21; -479.33; -244.30; 1226.14;  -0.42;  -1.17; -157.88; 216944.00; 19999.00; 19999.00; 19999.00; 19999.00; 20001.00;   0.99; 1008.26; 195809.00;   0.50;
5.37;  -8.66; 1007.23; -1096.20;  -3.67; 276.76;  -0.42;  -1.15; -157.87; 97910.00; 20001.00; 19995.00; 19999.00; 19999.00; 20008.00;   0.99; 1007.28; 195809.00;   0.50;
5.37;  -8.91; 1007.23; -474.95; 127.58; 486.76;  -0.43;  -1.14; -157.86; 87948.00; 19992.00; 20001.00; 19997.00; 19999.00; 19999.00;   0.99; 1007.29; 195809.00;   0.50;
5.73;  -8.91; 1006.99; -107.45;  83.83; 561.14;  -0.43;  -1.15; -157.85; 22496.00; 20002.00; 19997.00; 19999.00; 20001.00; 20003.00;   0.99; 1007.04; 195809.00;   0.50;
5.73;  -8.91; 1006.99;   6.30; -248.67; 556.76;  -0.43;  -1.16; -157.84; 122629.00; 19994.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.04; 195809.00;   0.50;
10:03:27
5.12;  -9.03; 1007.48; -177.45; -139.30; 193.64;  -0.43;  -1.17; -157.81; 36767.00; 19999.00; 19999.00; 19999.00; 20003.00; 20041.00;   0.99; 1007.53; 195809.00;   0.50;
5.37;  -8.66; 1008.09; 255.68; -47.42; 644.26;  -0.43;  -1.19; -157.80; 68512.00; 19953.00; 20001.00; 20001.00; 20065.00; 19931.00;   0.99; 1008.14; 195779.00;   0.50;
5.12;  -9.15; 1006.50; 566.30; -314.30; 661.76;  -0.41;  -1.22; -157.82; 15059.00; 19999.00; 20001.00; 20001.00; 19999.00; 20002.00;   0.99; 1006.55; 195779.00;   0.50;
5.12;  -9.15; 1006.50; 369.42; -235.55; 219.89;  -0.40;  -1.25; -157.82; 115191.00; 19998.00; 19997.00; 19999.00; 20052.00; 19946.00;   0.99; 1006.55; 195779.00;   0.50;
5.12;  -8.66; 1007.35; 522.55; 158.20; 329.26;  -0.40;  -1.27; -157.81; 10624.00; 20003.00; 19998.00; 19999.00; 20001.00; 20001.00;   0.99; 1007.40; 195779.00;   0.50;
4.64;  -8.54; 1007.72; 295.05; 215.08; -46.99;  -0.40;  -1.29; -157.79; 8386.00; 19998.00; 20001.00; 19998.00; 19997.00; 20001.00;   0.99; 1007.77; 195779.00;   0.50;
5.25;  -8.42; 1007.11; -601.83; 114.45; -755.74;  -0.41;  -1.31; -157.77; 23040.00; 20001.00; 20001.00; 19995.00; 20001.00; 20001.00;   0.99; 1007.16; 195779.00;   0.50;
5.61;  -8.54; 1007.23; -1437.45; 381.33; -1678.86;  -0.42;  -1.29; -157.72; 3718.00; 19997.00; 20001.00; 20001.00; 20001.00; 19999.00;   0.99; 1007.28; 195779.00;   0.50;
5.00;  -8.54; 1008.21; -811.83; 551.95; -1455.74;  -0.43;  -1.25; -157.65; 1709.00; 19998.00; 19997.00; 19999.00; 19999.00; 20003.00;   0.99; 1008.26; 195779.00;   0.50;
5.12;  -8.78; 1007.96; -505.58; 477.58; -1324.49;  -0.44;  -1.24; -157.58; 4472.00; 20003.00; 19993.00; 20006.00; 20032.00; 19963.00;   0.99; 1008.02; 195779.00;   0.50;
10:03:28
5.12;  -8.78; 1007.96; -912.45; 241.33; -1407.61;  -0.46;  -1.23; -157.51; 103247.00; 19995.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.99; 1008.02; 195779.00;   0.50;
5.12;  -8.78; 1007.96; -916.83; 166.95; -1521.36;  -0.46;  -1.20; -157.44; 203502.00; 19999.00; 19999.00; 19999.00; 20024.00; 19977.00;   0.99; 1008.02; 195779.00;   0.50;
5.00;  -8.66; 1008.21; 404.42;  83.83; -834.49;  -0.47;  -1.19; -157.36; 8065.00; 19998.00; 20001.00; 20002.00; 19995.00; 20013.00;   0.99; 1008.26; 196595.00;   0.50;
5.00;  -8.66; 1008.21; 1003.80; -104.30;  49.26;  -0.48;  -1.20; -157.30; 108156.00; 19997.00; 19988.00; 19999.00; 19999.00; 19999.00;   0.99; 1008.26; 196595.00;   0.50;
5.12;  -8.54; 1007.35; 535.67; -121.80; -73.24;  -0.48;  -1.23; -157.25; 20692.00; 19999.00; 19999.00; 19999.00; 19999.00; 20003.00;   0.99; 1007.40; 196595.00;   0.50;
5.12;  -8.54; 1007.35; -243.07; -29.92; -353.24;  -0.47;  -1.25; -157.22; 120701.00; 19995.00; 19999.00; 20005.00; 19993.00; 19999.00;   0.99; 1007.40; 196595.00;   0.50;
5.12;  -8.54; 1007.35; -251.82; 105.70;  -7.61;  -0.47;  -1.24; -157.18; 220656.00; 19999.00; 20034.00; 19972.00; 19992.00; 19999.00;   0.99; 1007.40; 196595.00;   0.50;
5.12;  -8.91; 1007.35;  19.43; 171.33; 338.01;  -0.47;  -1.23; -157.14; 47539.00; 19999.00; 20005.00; 19996.00; 20001.00; 19997.00;   0.99; 1007.41; 196595.00;   0.50;
5.12;  -8.91; 1007.35; -741.83; 131.95; -418.86;  -0.48;  -1.24; -157.11; 62666.00; 20002.00; 20001.00; 19995.00; 19999.00; 19999.00;   0.99; 1007.41; 196595.00;   0.50;
5.37;  -9.03; 1006.99; -1258.07; 184.45; -900.11;  -0.48;  -1.23; -157.07; 42824.00; 19999.00; 19999.00; 20004.00; 19997.00; 19997.00;   0.99; 1007.04; 196595.00;   0.50;
10:03:29
5.49;  -8.78; 1007.23; -1048.07; 346.33; -536.99;  -0.50;  -1.19; -157.01; 2387.00; 20020.00; 19981.00; 20001.00; 20001.00; 19997.00;   0.99; 1007.29; 196595.00;   0.50;
5.49;  -8.78; 1007.23; -466.20; 271.95; 101.76;  -0.51;  -1.16; -156.96; 102421.00; 20001.00; 19997.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.29; 195949.00;   0.50;
5.49;  -8.78; 1007.23; -536.20; -73.67; 171.76;  -0.51;  -1.15; -156.93; 202660.00; 20045.00; 19953.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.29; 195949.00;   0.50;
5.25;  -8.78; 1006.74; -470.58; -218.05;  44.89;  -0.51;  -1.15; -156.91; 62486.00; 20002.00; 20040.00; 19959.00; 19997.00; 19999.00;   0.99; 1006.80; 195949.00;   0.50;
5.25;  -8.78; 1006.74; 513.80; -283.67; 1125.51;  -0.51;  -1.14; -156.87; 162590.00; 20045.00; 19954.00; 19999.00; 20043.00; 19956.00;   0.99; 1006.80; 195949.00;   0.50;
5.37;  -9.03; 1006.99; 973.17; -379.92; 1847.39;  -0.51;  -1.15; -156.86; 22077.00; 19999.00; 20026.00; 19975.00; 19999.00; 20001.00;   0.99; 1007.04; 195949.00;   0.50;
5.12;  -9.15; 1007.11; 763.17; -568.05; 2031.14;  -0.51;  -1.16; -156.86; 74607.00; 19997.00; 20003.00; 19995.00; 19999.00; 20084.00;   0.99; 1007.16; 195949.00;   0.50;
5.00;  -8.78; 1007.23; 290.67; -559.30; 1751.14;  -0.49;  -1.16; -156.85; 2649.00; 19914.00; 19999.00; 19999.00; 19999.00; 20001.00;   0.99; 1007.28; 195949.00;   0.50;
5.00;  -8.78; 1007.23; 474.42; -231.17; 1891.14;  -0.49;  -1.17; -156.85; 102691.00; 20003.00; 19994.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.28; 195949.00;   0.50;
5.37;  -8.78; 1007.11; 575.05; -239.92; 2118.64;  -0.48;  -1.19; -156.87; 36266.00; 20293.00; 19706.00; 19999.00; 20001.00; 20001.00;   0.99; 1007.16; 195949.00;   0.50;
10:03:30
5.00;  -8.42; 1008.09; -138.07; -270.55; 1501.76;  -0.47;  -1.22; -156.90; 15132.00; 20037.00; 19959.00; 19999.00; 19999.00; 20003.00;   0.99; 1008.13; 195949.00;   0.50;
5.61;  -8.54; 1007.35; -1030.57; -69.30; 609.26;  -0.46;  -1.20; -156.90; 30439.00; 20254.00; 19740.00; 20001.00; 20002.00; 20025.00;   0.99; 1007.41; 195965.00;   0.50;
5.00;  -8.54; 1008.45; -641.20;  92.58; 438.64;  -0.46;  -1.20; -156.89; 10615.00; 19969.00; 20001.00; 20001.00; 20003.00; 19996.00;   0.99; 1008.50; 195965.00;   0.50;
5.00;  -8.54; 1008.45;  80.68;   5.08; 823.64;  -0.46;  -1.21; -156.90; 110739.00; 20003.00; 19994.00; 20072.00; 19927.00; 19999.00;   0.99; 1008.50; 195965.00;   0.50;
5.61;  -8.78; 1007.11; -68.07; -178.67; 495.51;  -0.46;  -1.22; -156.90; 15380.00; 19999.00; 19999.00; 20045.00; 19956.00; 19998.00;   0.99; 1007.16; 195965.00;   0.50;
5.12;  -8.42; 1008.09; -164.32; -183.05; 281.14;  -0.46;  -1.20; -156.88; 14965.00; 20002.00; 19995.00; 19999.00; 20001.00; 20002.00;   0.99; 1008.13; 195965.00;   0.50;
5.12;  -9.15; 1007.35; 426.30; -64.92; 618.01;  -0.45;  -1.18; -156.86; 36315.00; 20057.00; 19940.00; 19997.00; 20001.00; 20001.00;   0.99; 1007.41; 195965.00;   0.50;
5.12;  -9.15; 1007.35; 1336.30; -222.42; 1392.39;  -0.45;  -1.20; -156.86; 136366.00; 20004.00; 19992.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.41; 195965.00;   0.50;
4.64;  -8.66; 1007.96; 933.80; -362.42; 1186.76;  -0.44;  -1.23; -156.88; 56719.00; 20025.00; 19973.00; 20001.00; 20001.00; 19997.00;   0.99; 1008.01; 195965.00;   0.50;
5.12;  -8.78; 1006.87; 273.17; -248.67; 438.64;  -0.43;  -1.23; -156.86; 58155.00; 19999.00; 19999.00; 20003.00; 19995.00; 19999.00;   0.99; 1006.92; 195965.00;   0.50;
10:03:31
5.12;  -8.78; 1007.72; 378.17; -104.30; 443.01;  -0.43;  -1.24; -156.84; 5412.00; 20004.00; 19994.00; 20003.00; 19997.00; 19998.00;   0.99; 1007.77; 195965.00;   0.50;
5.12;  -8.78; 1007.72; 312.55; 175.70; 268.01;  -0.43;  -1.27; -156.85; 105177.00; 20001.00; 19998.00; 20003.00; 20002.00; 19995.00;   0.99; 1007.77; 195965.00;   0.50;
5.37;  -9.03; 1006.74; -260.58; 215.08; -239.49;  -0.43;  -1.29; -156.86; 71855.00; 20001.00; 19998.00; 19997.00; 19999.00; 20071.00;   0.99; 1006.80; 197361.00;   0.50;
5.12;  -8.66; 1007.84; -1096.20; 293.83; -1302.61;  -0.42;  -1.28; -156.84; 36188.00; 19932.00; 19997.00; 19998.00; 20003.00; 19998.00;   0.99; 1007.89; 197361.00;   0.50;
5.12;  -8.66; 1007.84; -964.95; 446.95; -1521.36;  -0.42;  -1.27; -156.79; 136025.00; 19996.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.99; 1007.89; 197361.00;   0.50;
5.37;  -9.03; 1006.87; -374.33; 560.70; -1193.24;  -0.43;  -1.27; -156.76; 3884.00; 20003.00; 19995.00; 20001.00; 20001.00; 19999.00;   0.99; 1006.92; 197361.00;   0.50;
5.37;  -9.03; 1006.87; -601.83; 267.58; -1241.36;  -0.43;  -1.28; -156.74; 104042.00; 20001.00; 19997.00; 20025.00; 19974.00; 19999.00;   0.99; 1006.92; 197361.00;   0.50;
