ESTABILIDAD;30/09/2025 09:38:54;DOBACK027;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
-12.44; -14.40; 1007.48; -18.29; 483.79; 275.80;   1.02;  -0.10;   2.99; 7408.00; 19997.00; 20258.00; 19740.00; 19998.00; 20002.00;   0.98; 1007.66; 192161.00;   0.50;
-12.44; -14.64; 1007.84; 108.59; 260.66; 350.17;   1.00;  -0.10;   2.98; 7803.00; 19998.00; 20001.00; 19998.00; 19997.00; 20006.00;   0.98; 1008.03; 192161.00;   0.50;
-12.44; -14.27; 1007.84; -630.79; -321.21; -262.33;   1.00;  -0.11;   2.97; 16268.00; 20175.00; 19821.00; 19998.00; 20000.00; 20000.00;   0.98; 1008.02; 192161.00;   0.50;
09:38:56
-12.32; -14.15; 1006.99; -1352.66;  94.41; -673.58;   1.02;  -0.09;   2.96; 88188.00; 19996.00; 19998.00; 20003.00; 19997.00; 19999.00;   0.98; 1007.16; 192161.00;   0.50;
-12.44; -14.40; 1007.11; -1103.29; 632.54;  43.92;   1.04;  -0.07;   2.95; 9798.00; 20002.00; 19996.00; 20000.00; 20000.00; 20002.00;   0.98; 1007.29; 192161.00;   0.50;
-12.44; -14.40; 1007.11; -648.29; -89.34; 1225.18;   1.05;  -0.05;   2.91; 109445.00; 19994.00; 19999.00; 19999.00; 19999.00; 19998.00;   0.98; 1007.29; 197667.00;   0.50;
-12.44; -14.52; 1006.87; -932.66; -868.09; 1553.30;   1.07;  -0.04;   2.86; 23431.00; 20004.00; 19996.00; 20002.00; 19997.00; 20000.00;   0.98; 1007.05; 197667.00;   0.50;
-12.93; -14.15; 1007.96; -1142.66; -828.71; 1745.80;   1.12;  -0.03;   2.79; 50374.00; 19996.00; 20001.00; 20046.00; 19998.00; 19954.00;   0.98; 1008.15; 197667.00;   0.50;
-12.44; -14.52; 1007.84; -490.79; -504.96; 2458.93;   1.14;  -0.03;   2.70; 58177.00; 19998.00; 20004.00; 19996.00; 19998.00; 20003.00;   0.98; 1008.02; 197667.00;   0.50;
-12.57; -14.40; 1007.72; 174.21; -662.46; 2787.05;   1.15;  -0.03;   2.63; 19989.00; 19997.00; 20000.00; 19997.00; 20000.00; 20001.00;   0.98; 1007.90; 197667.00;   0.50;
-12.44; -14.40; 1007.23; 283.59; -1099.96; 2056.43;   1.19;  -0.04;   2.56; 61289.00; 19999.00; 19999.00; 20001.00; 19997.00; 20044.00;   0.98; 1007.41; 197667.00;   0.50;
-12.93; -14.76; 1007.11;  95.46; -710.59; 875.17;   1.21;  -0.06;   2.53; 20275.00; 19954.00; 19999.00; 19999.00; 19998.00; 20007.00;   0.98; 1007.30; 197667.00;   0.50;
-12.57; -14.52; 1007.48; 231.09; 151.29; 503.30;   1.20;  -0.07;   2.52; 24748.00; 19994.00; 20000.00; 20000.00; 19998.00; 20000.00;   0.98; 1007.66; 197667.00;   0.50;
09:38:57
-12.93; -14.64; 1007.72; 235.46; 453.16;  96.42;   1.19;  -0.09;   2.52; 69910.00; 19999.00; 19999.00; 19997.00; 19999.00; 19999.00;   0.98; 1007.91; 197667.00;   0.50;
-12.44; -15.01; 1006.62; -525.79; -63.09; -428.58;   1.20;  -0.09;   2.52; 45128.00; 20000.00; 19999.00; 20000.00; 19998.00; 19999.00;   0.98; 1006.81; 191919.00;   0.50;
-12.57; -14.88; 1007.11; -797.04; 562.54;  22.05;   1.20;  -0.07;   2.54; 2011.00; 19998.00; 20003.00; 19997.00; 19999.00; 20081.00;   0.98; 1007.30; 191919.00;   0.50;
-12.69; -14.64; 1007.96; -521.41;  -1.84; 1006.42;   1.19;  -0.06;   2.53; 43846.00; 19920.00; 19997.00; 20000.00; 20000.00; 19999.00;   0.98; 1008.15; 191919.00;   0.50;
-12.20; -14.64; 1006.87; -845.16; -863.71; 1483.30;   1.19;  -0.05;   2.50; 4799.00; 20005.00; 19994.00; 20011.00; 19985.00; 20000.00;   0.98; 1007.05; 191919.00;   0.50;
-12.69; -14.15; 1008.33; -941.41; -784.96; 1601.43;   1.22;  -0.03;   2.45; 65365.00; 20000.00; 20000.00; 19996.00; 19999.00; 19999.00;   0.98; 1008.51; 191919.00;   0.50;
-12.57; -14.52; 1007.23; -149.54; -255.59; 2174.55;   1.25;  -0.01;   2.40; 11258.00; 19998.00; 20294.00; 19706.00; 20000.00; 20251.00;   0.98; 1007.41; 191919.00;   0.50;
-11.96; -14.15; 1008.21; 646.71; -531.21; 2327.68;   1.26;  -0.02;   2.33; 68219.00; 19748.00; 19998.00; 20001.00; 19997.00; 19999.00;   0.98; 1008.38; 191919.00;   0.50;
-11.96; -14.88; 1006.50; 576.71; -1060.59; 1623.30;   1.28;  -0.05;   2.26; 24293.00; 19999.00; 20002.00; 19997.00; 19998.00; 20004.00;   0.98; 1006.68; 191919.00;   0.50;
-12.69; -14.64; 1007.60; 178.59; -509.34; 481.42;   1.31;  -0.08;   2.20; 4220.00; 19998.00; 19996.00; 19999.00; 20001.00; 19998.00;   0.98; 1007.78; 191919.00;   0.50;
09:38:58
-12.44; -14.64; 1007.23; 388.59; 396.29; 166.42;   1.32;  -0.10;   2.18; 29926.00; 20000.00; 19997.00; 19998.00; 20004.00; 20005.00;   0.98; 1007.42; 191919.00;   0.50;
-12.44; -14.88; 1006.99; 235.46; 558.16; -214.20;   1.31;  -0.12;   2.17; 25648.00; 19991.00; 20002.00; 19996.00; 19999.00; 19998.00;   0.98; 1007.17; 191761.00;   0.50;
-12.93; -14.64; 1007.84; -503.91;   2.54; -704.20;   1.30;  -0.13;   2.16; 3316.00; 20000.00; 20000.00; 20003.00; 19997.00; 20000.00;   0.98; 1008.03; 191761.00;   0.50;
-12.57; -14.88; 1006.74; -1015.79; 181.91; -988.58;   1.31;  -0.13;   2.17; 12229.00; 19998.00; 20001.00; 19998.00; 20006.00; 19997.00;   0.98; 1006.93; 191761.00;   0.50;
-12.81; -14.27; 1007.84; -945.79; 829.41; -568.58;   1.30;  -0.11;   2.19; 6618.00; 19995.00; 19998.00; 19998.00; 20001.00; 19999.00;   0.98; 1008.02; 191761.00;   0.50;
-12.69; -14.64; 1007.96; -722.66; 273.79; 704.55;   1.27;  -0.11;   2.18; 6801.00; 20002.00; 19996.00; 20001.00; 20006.00; 19991.00;   0.98; 1008.15; 191761.00;   0.50;
-12.69; -14.76; 1007.72; -1028.91; -684.34; 1124.55;   1.28;  -0.11;   2.16; 8248.00; 20001.00; 20000.00; 19998.00; 19998.00; 19999.00;   0.98; 1007.91; 191761.00;   0.50;
-12.57; -14.88; 1006.62; -735.79; -876.84; 1299.55;   1.30;  -0.08;   2.16; 12821.00; 19998.00; 20007.00; 19997.00; 19996.00; 19999.00;   0.98; 1006.81; 191761.00;   0.50;
-12.69; -14.88; 1006.87;  56.09; -242.46; 1649.55;   1.30;  -0.08;   2.15; 3459.00; 19999.00; 20001.00; 19998.00; 20000.00; 20000.00;   0.98; 1007.06; 191761.00;   0.50;
-12.44; -14.40; 1008.21; 773.59; -229.34; 2017.05;   1.29;  -0.10;   2.10; 37695.00; 20019.00; 19977.00; 20001.00; 19998.00; 19997.00;   0.98; 1008.39; 191761.00;   0.50;
09:38:59
-12.44; -14.40; 1008.21; 554.84; -824.34; 1483.30;   1.31;  -0.12;   2.05; 136652.00; 19999.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.98; 1008.39; 191761.00;   0.50;
-12.32; -14.64; 1006.99; 191.71; -588.09; 315.17;   1.34;  -0.11;   2.02; 12227.00; 20002.00; 19996.00; 20000.00; 20000.00; 19998.00;   0.98; 1007.17; 192110.00;   0.50;
-12.93; -14.64; 1007.35; 274.84; 426.91; -345.45;   1.35;  -0.12;   2.00; 3727.00; 19998.00; 19999.00; 19998.00; 20009.00; 19993.00;   0.98; 1007.54; 192110.00;   0.50;
-12.20; -14.40; 1007.48; 607.34; 776.91; -555.45;   1.33;  -0.15;   1.97; 84124.00; 19998.00; 20001.00; 19997.00; 20000.00; 20001.00;   0.98; 1007.65; 192110.00;   0.50;
-12.57; -14.40; 1006.50;  38.59; 234.41; -962.33;   1.34;  -0.19;   1.95; 47926.00; 19997.00; 20000.00; 19998.00; 20001.00; 19997.00;   0.98; 1006.68; 192110.00;   0.50;
-12.57; -14.52; 1007.60; -762.04; 295.66; -1675.45;   1.36;  -0.19;   1.96; 18104.00; 20002.00; 19996.00; 20001.00; 19997.00; 20000.00;   0.98; 1007.78; 192110.00;   0.50;
-13.18; -14.76; 1006.99; -827.66; 728.79; -1159.20;   1.36;  -0.20;   1.96; 1008.00; 19998.00; 19999.00; 19999.00; 20002.00; 19997.00;   0.98; 1007.18; 192110.00;   0.50;
-12.57; -14.52; 1006.99; -512.66; 636.91; -12.95;   1.36;  -0.21;   1.96; 9334.00; 20000.00; 19997.00; 19999.00; 20000.00; 20031.00;   0.98; 1007.17; 192110.00;   0.50;
-12.93; -14.40; 1008.33; -438.29; -364.96; 800.80;   1.35;  -0.22;   1.97; 44330.00; 19970.00; 19996.00; 19999.00; 20047.00; 19954.00;   0.98; 1008.52; 192110.00;   0.50;
-12.69; -14.88; 1007.11; -438.29; -819.96; 879.55;   1.35;  -0.22;   1.97; 7681.00; 19998.00; 20000.00; 19997.00; 20000.00; 19999.00;   0.98; 1007.30; 192110.00;   0.50;
09:39:00
-12.93; -14.88; 1007.23; -285.16; -251.21; 1155.18;   1.35;  -0.23;   1.97; 2809.00; 20005.00; 19993.00; 19998.00; 20004.00; 20007.00;   0.98; 1007.42; 192110.00;   0.50;
-12.69; -14.64; 1007.23; 738.59; -80.59; 1728.30;   1.35;  -0.24;   1.97; 46847.00; 19988.00; 19999.00; 20002.00; 19997.00; 19998.00;   0.98; 1007.42; 192851.00;   0.50;
-12.44; -14.40; 1007.84; 742.96; -605.59; 1382.68;   1.35;  -0.25;   1.97; 14217.00; 20002.00; 20023.00; 19975.00; 20000.00; 20021.00;   0.98; 1008.02; 192851.00;   0.50;
-12.57; -14.76; 1006.50; 467.34; -666.84; 302.05;   1.35;  -0.26;   1.97; 13384.00; 19976.00; 20035.00; 19966.00; 19997.00; 20002.00;   0.98; 1006.69; 192851.00;   0.50;
-12.44; -14.52; 1007.72; 270.46; 321.91; -564.20;   1.34;  -0.27;   1.97; 2472.00; 19996.00; 20034.00; 19966.00; 19997.00; 20160.00;   0.98; 1007.90; 192851.00;   0.50;
-12.44; -15.01; 1006.99; 471.71; 947.54; -778.58;   1.34;  -0.28;   1.97; 4306.00; 19839.00; 20000.00; 19999.00; 19999.00; 20000.00;   0.98; 1007.18; 192851.00;   0.50;
-12.44; -14.52; 1008.21; 112.96; 426.91; -1220.45;   1.33;  -0.29;   1.98; 67951.00; 19998.00; 19999.00; 19998.00; 20054.00; 19975.00;   0.98; 1008.39; 192851.00;   0.50;
-12.93; -14.76; 1006.99; -613.29; 234.41; -1701.70;   1.33;  -0.30;   1.98; 2916.00; 19970.00; 20000.00; 19998.00; 19999.00; 20003.00;   0.98; 1007.18; 192851.00;   0.50;
-13.05; -14.52; 1008.21; -792.66; 763.79; -1605.45;   1.34;  -0.29;   2.03; 68381.00; 19998.00; 19998.00; 19997.00; 20000.00; 20003.00;   0.98; 1008.40; 192851.00;   0.50;
-13.18; -14.40; 1007.48; -215.16; 881.91; -607.95;   1.32;  -0.29;   2.05; 2100.00; 19996.00; 20000.00; 20003.00; 19997.00; 20082.00;   0.98; 1007.66; 192851.00;   0.50;
09:39:01
-12.81; -14.88; 1006.74; -118.91; -32.46; 218.92;   1.30;  -0.32;   2.04; 54562.00; 19916.00; 19998.00; 20003.00; 19997.00; 20000.00;   0.98; 1006.94; 192851.00;   0.50;
-12.32; -14.64; 1007.23; -385.79; -679.96; 293.30;   1.32;  -0.34;   2.03; 68754.00; 20001.00; 19997.00; 20000.00; 19997.00; 19999.00;   0.98; 1007.41; 191986.00;   0.50;
-12.93; -14.76; 1007.48; -13.91; -220.59; 656.42;   1.33;  -0.35;   2.05; 16578.00; 20000.00; 19997.00; 20000.00; 20000.00; 20003.00;   0.98; 1007.67; 191986.00;   0.50;
-12.57; -14.76; 1006.99; 839.21; 164.41; 1045.80;   1.31;  -0.38;   2.07; 46623.00; 20001.00; 19999.00; 19996.00; 20002.00; 19999.00;   0.98; 1007.17; 191986.00;   0.50;
-12.69; -14.40; 1008.45; 992.34; -338.71; 980.17;   1.29;  -0.42;   2.07; 44406.00; 19997.00; 20008.00; 19992.00; 19998.00; 19999.00;   0.98; 1008.63; 191986.00;   0.50;
-12.69; -14.52; 1007.72; 620.46; -509.34; -69.83;   1.29;  -0.46;   2.09; 12213.00; 19999.00; 19999.00; 20000.00; 19997.00; 20003.00;   0.98; 1007.90; 191986.00;   0.50;
-12.69; -14.40; 1007.96; 279.21; 361.29; -1049.82;   1.29;  -0.46;   2.15; 21724.00; 19997.00; 20000.00; 19997.00; 20001.00; 19998.00;   0.98; 1008.15; 191986.00;   0.50;
-12.44; -14.40; 1007.60; 703.59; 1078.79; -1220.45;   1.27;  -0.46;   2.20; 4870.00; 20001.00; 20002.00; 20007.00; 19990.00; 19998.00;   0.98; 1007.78; 191986.00;   0.50;
-12.69; -14.64; 1007.96; 414.84; 728.79; -1522.32;   1.23;  -0.48;   2.24; 2235.00; 19998.00; 20050.00; 19950.00; 20000.00; 20253.00;   0.98; 1008.15; 191986.00;   0.50;
-12.20; -14.40; 1008.33; -333.29; 243.16; -1955.45;   1.23;  -0.49;   2.27; 33458.00; 19745.00; 19997.00; 20000.00; 19998.00; 20001.00;   0.98; 1008.51; 191986.00;   0.50;
09:39:02
-12.93; -14.52; 1008.21; -748.91; 785.66; -2169.82;   1.21;  -0.49;   2.34; 34467.00; 19998.00; 19998.00; 20009.00; 20030.00; 19961.00;   0.98; 1008.40; 191986.00;   0.50;
-12.93; -14.76; 1007.84; -385.79; 1074.41; -1159.20;   1.18;  -0.49;   2.39; 2904.00; 19998.00; 20000.00; 19998.00; 20001.00; 19998.00;   0.98; 1008.03; 192181.00;   0.50;
-12.93; -14.76; 1007.84; -66.41; 365.66; -271.08;   1.17;  -0.50;   2.41; 103166.00; 19997.00; 20000.00; 19999.00; 19998.00; 20001.00;   0.98; 1008.03; 192181.00;   0.50;
-12.69; -14.40; 1008.21; -140.79; -557.46;  35.17;   1.18;  -0.50;   2.43; 51332.00; 20000.00; 20000.00; 19998.00; 20001.00; 19999.00;   0.98; 1008.39; 192181.00;   0.50;
-12.81; -14.27; 1008.09; -66.41; -251.21; 127.05;   1.18;  -0.52;   2.44; 4295.00; 19997.00; 19998.00; 20001.00; 20001.00; 19998.00;   0.98; 1008.27; 192181.00;   0.50;
-12.20; -14.40; 1006.99; 585.46; 256.29; 673.92;   1.17;  -0.55;   2.43; 85301.00; 20001.00; 19997.00; 20003.00; 19996.00; 19999.00;   0.98; 1007.16; 192181.00;   0.50;
-12.93; -14.52; 1007.96; 957.34; -76.21; 783.30;   1.17;  -0.59;   2.43; 33065.00; 19998.00; 20000.00; 20000.00; 20028.00; 19973.00;   0.98; 1008.15; 192181.00;   0.50;
-12.81; -14.40; 1007.96; 852.34; -456.84; -117.95;   1.18;  -0.62;   2.45; 19201.00; 19999.00; 20000.00; 19998.00; 19998.00; 20001.00;   0.98; 1008.15; 192181.00;   0.50;
-12.81; -14.40; 1007.96; 707.96;  33.16; -1006.08;   1.17;  -0.66;   2.49; 119495.00; 19998.00; 20003.00; 19997.00; 19999.00; 20001.00;   0.98; 1008.15; 192181.00;   0.50;
-12.81; -14.88; 1006.87; 734.21; 1065.66; -1548.57;   1.14;  -0.69;   2.55; 37584.00; 19998.00; 20000.00; 19998.00; 20045.00; 19952.00;   0.98; 1007.06; 192181.00;   0.50;
09:39:03
-12.32; -14.64; 1006.99; -62.04; 400.66; -2309.82;   1.12;  -0.72;   2.61; 845.00; 20003.00; 19996.00; 19998.00; 20117.00; 19975.00;   0.98; 1007.17; 192181.00;   0.50;
-12.44; -14.52; 1007.48; -635.16; 733.16; -2497.95;   1.10;  -0.72;   2.69; 4598.00; 19910.00; 19996.00; 20001.00; 20000.00; 19996.00;   0.98; 1007.66; 192651.00;   0.50;
-12.32; -14.40; 1007.84; -3155.16; 2435.04; -2274.82;   1.10;  -0.62;   2.80; 5464.00; 20002.00; 19997.00; 20000.00; 20033.00; 19965.00;   0.98; 1008.02; 192651.00;   0.50;
-12.44; -14.76; 1006.87; -3085.16; 2741.29; -1159.20;   1.17;  -0.44;   2.79; 18389.00; 19997.00; 20000.00; 20000.00; 20003.00; 20003.00;   0.98; 1007.05; 192651.00;   0.50;
-12.57; -14.52; 1007.11; 1709.84; 1787.54; -1194.20;   1.34;  -0.51;   2.72; 1517.00; 19994.00; 20018.00; 19983.00; 19997.00; 20162.00;   0.98; 1007.29; 192651.00;   0.50;
-12.93; -14.88; 1006.99; 2812.34; 1083.16; -1167.95;   1.52;  -0.73;   2.72; 68631.00; 19837.00; 20000.00; 19997.00; 20024.00; 19977.00;   0.98; 1007.18; 192651.00;   0.50;
-12.57; -14.76; 1007.84; 528.59; 702.54;  92.05;   1.67;  -0.85;   2.68; 10188.00; 19999.00; 19998.00; 20000.00; 20000.00; 20002.00;   0.98; 1008.03; 192651.00;   0.50;
-13.05; -14.76; 1007.48; -547.66; -710.59; 1618.93;   1.66;  -0.83;   2.66; 62485.00; 20033.00; 19965.00; 20000.00; 19997.00; 19999.00;   0.98; 1007.67; 192651.00;   0.50;
-12.69; -14.40; 1007.72; -223.91; -1616.21; 1452.68;   1.50;  -0.77;   2.71; 75679.00; 20000.00; 20001.00; 19998.00; 20014.00; 19987.00;   0.98; 1007.90; 192651.00;   0.50;
-12.69; -14.40; 1007.72; -2240.79; 593.16; -599.20;   1.44;  -0.66;   2.74; 175935.00; 19997.00; 19999.00; 19999.00; 19999.00; 19999.00;   0.98; 1007.90; 192651.00;   0.50;
09:39:04
-12.81; -14.52; 1007.60; 839.21; 1358.79; -2939.82;   1.62;  -0.86;   2.61; 42681.00; 19999.00; 20033.00; 19968.00; 19996.00; 19998.00;   0.98; 1007.78; 192651.00;   0.50;
-12.81; -14.52; 1007.60; -2236.41; -373.71; 135.80;   1.53;  -0.73;   2.75; 142839.00; 20000.00; 20000.00; 20001.00; 19999.00; 19993.00;   0.98; 1007.78; 194339.00;   0.50;
-12.20; -14.40; 1006.87; -4314.54; -356.21; 323.92;   1.39;  -0.54;   2.80; 80979.00; 20002.00; 20000.00; 20028.00; 19978.00; 19991.00;   0.98; 1007.04; 194339.00;   0.50;
-12.57; -14.40; 1007.96; -2092.04; -268.71; -756.70;   1.33;  -0.42;   2.84; 100319.00; 20000.00; 20000.00; 19997.00; 19999.00; 20008.00;   0.98; 1008.15; 194339.00;   0.50;
-12.44; -14.64; 1006.50; 1377.34; 444.41; -1727.95;   1.26;  -0.46;   2.94; 64994.00; 19990.00; 20000.00; 20000.00; 19997.00; 20000.00;   0.98; 1006.68; 194339.00;   0.50;
-12.32; -14.64; 1007.11; 2361.71; 737.54; -1286.07;   1.24;  -0.62;   2.98; 4978.00; 20002.00; 20021.00; 19977.00; 19997.00; 20002.00;   0.98; 1007.29; 194339.00;   0.50;
-12.57; -14.40; 1007.96; 2125.46; -421.84; -323.58;   1.23;  -0.71;   3.00; 49916.00; 19997.00; 19998.00; 20001.00; 19997.00; 19998.00;   0.98; 1008.15; 194339.00;   0.50;
-12.08; -14.40; 1007.23; -670.16;  81.29; -1027.95;   1.25;  -0.74;   3.06; 94098.00; 20004.00; 19996.00; 19998.00; 20001.00; 19999.00;   0.98; 1007.41; 194339.00;   0.50;
-12.57; -14.88; 1007.72; -3540.16; 619.41; 389.55;   1.26;  -0.64;   3.06; 61620.00; 19998.00; 20002.00; 19998.00; 20001.00; 20044.00;   0.98; 1007.91; 194339.00;   0.50;
-12.57; -14.88; 1007.72; -2516.41; -386.84; 2073.93;   1.22;  -0.50;   3.02; 160924.00; 19952.00; 19999.00; 19999.00; 19999.00; 19998.00;   0.98; 1007.91; 194339.00;   0.50;
09:39:05
-11.59; -14.88; 1006.50; -167.04; -1279.34; 1684.55;   1.14;  -0.46;   3.06; 64407.00; 20000.00; 20002.00; 19997.00; 20003.00; 19997.00;   0.98; 1006.68; 194339.00;   0.50;
-11.22; -14.64; 1006.13; -2888.29; 825.04; -1198.57;   1.13;  -0.41;   3.09; 38444.00; 20006.00; 19992.00; 20002.00; 20000.00; 19995.00;   0.98; 1006.30; 193013.00;   0.50;
-12.44; -15.37; 1007.48; 786.71; 1249.41; -1675.45;   1.29;  -0.94;   2.97; 5443.00; 20000.00; 19997.00; 20001.00; 19998.00; 20001.00;   0.98; 1007.67; 193013.00;   0.50;
-8.05; -14.27; 1004.06; 2046.71; -1121.84; 498.92;   1.16;  -0.92;   3.05; 19460.00; 19999.00; 19999.00; 20000.00; 19998.00; 20001.00;   0.99; 1004.19; 193013.00;   0.50;
-9.03; -13.79; 1007.48; 191.71; -286.21; -577.33;   0.99;  -0.80;   3.18; 1941.00; 19996.00; 20003.00; 19997.00; 19999.00; 20000.00;   0.98; 1007.61; 193013.00;   0.50;
-13.42; -17.81; 1008.33; -1785.79; 829.41; -2279.20;   1.04;  -0.88;   3.15; 11736.00; 20000.00; 19997.00; 19999.00; 19999.00; 20000.00;   0.98; 1008.58; 193013.00;   0.50;
-13.18; -17.69; 1008.09; -1448.91; 1231.91; -1054.20;   1.11;  -0.89;   3.11; 119.00; 19997.00; 20003.00; 19998.00; 20000.00; 19997.00;   0.98; 1008.33; 193013.00;   0.50;
-12.20; -14.88; 1007.60; -753.29; 510.04; 258.30;   1.10;  -0.87;   3.11; 53470.00; 20000.00; 20000.00; 20000.00; 19996.00; 19999.00;   0.98; 1007.78; 193013.00;   0.50;
