ESTABILIDAD;30/09/2025 17:34:04;DOBACK023;Sesión:2;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
-20.62; -42.82; 1013.09; 5940.90; -2019.32; 2280.07;  -1.61; -41.03; -50.77; 1361.00; 20060.00; 19941.00; 19926.00; 19999.00; 19999.00;   0.96; 1014.20; 165007.00;   0.67;
-20.74; -42.82; 1012.97; 20728.40; 513.80; 8846.95;  -1.56; -39.24; -50.10; 1992.00; 20030.00; 19967.00; 19998.00; 19999.00; 19999.00;   0.96; 1014.08; 165007.00;   0.67;
-20.74; -42.82; 1012.97; -12657.22; -628.08; 2437.57;  -2.47; -39.81; -50.74; 2106.00; 19996.00; 20001.00; 19997.00; 19998.00; 20003.00;   0.96; 1014.08; 165007.00;   0.67;
-20.62; -42.82; 1013.09; -8505.35; 5055.05; -3372.43;  -3.52; -39.93; -51.36; 728.00; 20041.00; 19999.00; 19950.00; 20001.00; 19997.00;   0.96; 1014.20; 165007.00;   0.67;
-20.62; -42.70; 1012.84; 21244.65; 17046.93; 13550.08;  -3.55; -39.71; -51.72; 2359.00; 20000.00; 20170.00; 19824.00; 19999.00; 20005.00;   0.96; 1013.95; 165007.00;   0.67;
-20.74; -42.70; 1012.84; -3347.23; 3751.30; -2418.68;  -2.73; -37.82; -50.28; 1886.00; 20289.00; 19756.00; 19976.00; 20079.00; 19885.00;   0.96; 1013.96; 165007.00;   0.67;
-20.62; -42.70; 1013.09; 11260.90; -8026.20; 1501.32;  -2.76; -37.57; -49.92; 1288.00; 19999.00; 20000.00; 19999.00; 19998.00; 20162.00;   0.96; 1014.20; 165007.00;   0.67;
-20.74; -42.46; 1012.97; -8689.10; -5996.20; -6666.80;  -2.32; -36.26; -49.44; 1003.00; 19834.00; 19999.00; 20485.00; 19512.00; 19997.00;   0.96; 1014.07; 164529.00;   0.67;
-20.62; -42.70; 1012.97; 7804.65; -11753.70; 12088.83;  -2.03; -36.63; -49.57; 1506.00; 19999.00; 20000.00; 20019.00; 20073.00; 19926.00;   0.96; 1014.08; 164529.00;   0.67;
17:34:11
-20.62; -42.70; 1012.72; 3053.40; -5033.70; 4489.45;  -1.76; -36.44; -49.11; 1205.00; 20044.00; 19981.00; 19993.00; 19970.00; 19979.00;   0.96; 1013.83; 164529.00;   0.67;
-20.74; -42.70; 1012.97; 47954.02; -13897.45; 10198.83;  -1.76; -34.13; -48.08; 1879.00; 20108.00; 19940.00; 19968.00; 20083.00; 19930.00;   0.96; 1014.08; 164529.00;   0.67;
-20.62; -42.70; 1012.97; 123549.65; -4478.08; -8919.92;  -3.90; -22.41; -47.94; 1979.00; 20011.00; 20015.00; 19956.00; 20240.00; 19769.00;   0.96; 1014.08; 164529.00;   0.67;
-20.74; -42.82; 1012.97; 137151.53; -42505.57; -13386.80;  -6.81;  -9.74; -47.98; 2136.00; 20014.00; 19993.00; 19983.00; 20067.00; 19945.00;   0.95; 1014.08; 164529.00;   0.67;
-20.74; -42.94; 1013.09; 95344.02; -58649.32; -5297.42; -11.65;   4.45; -46.96; 1688.00; 19994.00; 20013.00; 19968.00; 19967.00; 19998.00;   0.94; 1014.21; 164529.00;   0.67;
-20.86; -42.70; 1012.97; 26175.28; 49365.05; -68380.55; -14.55;  11.69; -47.21; 2357.00; 19999.00; 19998.00; 20001.00; 20089.00; 19948.00;   0.95; 1014.08; 164529.00;   0.67;
-20.98; -42.70; 1013.09; 24779.65; -35339.32; 6029.45; -16.53;  15.23; -48.91; 1329.00; 20216.00; 19791.00; 19988.00; 20071.00; 19882.00;   0.96; 1014.20; 164529.00;   0.67;
-20.62; -42.94; 1013.09; 55010.90; -45581.20; -7620.55; -21.92;  17.50; -48.69; 15939.00; 19998.00; 20000.00; 19997.00; 19999.00; 20000.00;   0.95; 1014.21; 164529.00;   0.67;
-20.74; -42.94; 1013.09; -43780.98; -4574.33; 4016.95; -19.90;  15.69; -50.58; 14353.00; 19997.00; 19999.00; 19999.00; 20043.00; 19952.00;   0.96; 1014.21; 164261.00;   0.67;
-20.74; -42.70; 1012.97; -9949.10; -43778.70; -11562.42; -20.78;  18.24; -51.06; 19954.00; 20000.00; 19997.00; 19999.00; 20263.00; 19855.00;   0.96; 1014.08; 164261.00;   0.67;
17:34:12
-20.50; -42.58; 1012.84; 24980.90; -39604.95; -10932.42; -23.59;  18.80; -50.83; 21552.00; 19879.00; 19999.00; 20045.00; 20070.00; 19879.00;   0.95; 1013.95; 164261.00;   0.67;
-20.86; -42.58; 1012.84; -57864.10; 13371.92; 30910.07; -25.42;  16.48; -50.84; 21675.00; 20077.00; 19939.00; 20035.00; 20046.00; 19895.00;   0.96; 1013.95; 164261.00;   0.67;
-20.74; -42.82; 1013.09; -2585.98; -25206.82; -6421.80; -25.16;  17.52; -50.08; 21804.00; 19999.00; 19999.00; 19998.00; 20074.00; 19922.00;   0.96; 1014.20; 164261.00;   0.67;
-20.62; -42.94; 1013.09; 34675.90; -2338.70; -27111.18; -28.18;  18.12; -49.87; 1590.00; 19999.00; 19999.00; 20330.00; 19667.00; 19999.00;   0.96; 1014.21; 164261.00;   0.67;
-20.98; -42.70; 1012.97; -26499.72; 4508.17; -17118.68; -27.74;  19.24; -51.50; 913.00; 19999.00; 20047.00; 19993.00; 20051.00; 19901.00;   0.96; 1014.08; 164261.00;   0.67;
-20.86; -42.70; 1013.09; 6194.65; -6486.20; 21853.82; -26.40;  17.57; -52.55; 2312.00; 20000.00; 20001.00; 19994.00; 19999.00; 20030.00;   0.96; 1014.20; 164261.00;   0.67;
-20.86; -42.58; 1012.84; -19018.47; -22358.70; 1111.95; -28.10;  16.55; -51.56; 1958.00; 20191.00; 19774.00; 19999.00; 19998.00; 20001.00;   0.96; 1013.95; 164261.00;   0.67;
-20.62; -42.70; 1013.09; 12494.65; 7911.92; -8237.42; -27.96;  16.21; -50.63; 257.00; 20036.00; 19959.00; 19998.00; 20052.00; 19947.00;   0.96; 1014.20; 164261.00;   0.67;
-20.62; -42.70; 1013.21; 20374.03; 27542.55; -16147.42; -26.87;  15.66; -50.70; 340.00; 19998.00; 19997.00; 20086.00; 19911.00; 19999.00;   0.96; 1014.32; 164840.00;   0.67;
-20.74; -42.82; 1013.09; 9786.53; 12461.92; -1202.43; -25.34;  17.69; -52.79; 384.00; 20057.00; 19940.00; 20005.00; 20092.00; 19899.00;   0.96; 1014.20; 164840.00;   0.67;
17:34:13
-20.50; -42.70; 1012.84; -5162.85; 531.30; -73350.55; -23.87;  20.02; -54.02; 1766.00; 20000.00; 19998.00; 20017.00; 20060.00; 19969.00;   0.96; 1013.95; 164840.00;   0.67;
-20.62; -42.70; 1012.97; 41216.52; 43913.80; -29600.55; -17.95;  22.93; -58.75; 1896.00; 20064.00; 19882.00; 20000.00; 19996.00; 20000.00;   0.96; 1014.08; 164840.00;   0.67;
-20.50; -42.70; 1012.84; -20532.22; -10830.58; -8604.92; -13.89;  24.48; -60.01; 1978.00; 20051.00; 19945.00; 19999.00; 20103.00; 19932.00;   0.95; 1013.95; 164840.00;   0.67;
-20.50; -42.70; 1012.84; 7362.77; 21010.68; -17446.80; -13.19;  23.62; -60.83; 2091.00; 20008.00; 19988.00; 20011.00; 20026.00; 19959.00;   0.96; 1013.95; 164840.00;   0.67;
-20.62; -42.70; 1012.84; -14862.22; -15520.58; 5364.45; -12.69;  22.28; -62.48; 2249.00; 19988.00; 20001.00; 20019.00; 20037.00; 19945.00;   0.96; 1013.95; 164840.00;   0.67;
-20.62; -42.58; 1012.84; -14389.72; 26479.43; -7712.42; -11.83;  21.84; -62.56; 2355.00; 19999.00; 19961.00; 19998.00; 20053.00; 19988.00;   0.96; 1013.95; 164840.00;   0.67;
-20.62; -42.70; 1012.84; -56538.48; -52414.95; -4654.30;  -6.44;  21.09; -63.32; 2469.00; 20235.00; 19716.00; 19999.00; 20079.00; 19940.00;   0.96; 1013.95; 164840.00;   0.67;
-20.62; -42.82; 1012.97; 8898.40; 18127.55; -8954.92;  -8.29;  22.35; -62.58; 252.00; 19977.00; 20002.00; 19996.00; 19999.00; 20244.00;   0.96; 1014.08; 164840.00;   0.67;
-20.62; -42.82; 1012.84; 10994.03; 13516.30; 10474.45;  -6.56;  22.28; -62.31; 40517.00; 19977.00; 19773.00; 20001.00; 19996.00; 19998.00;   0.96; 1013.96; 164487.00;   0.67;
-20.62; -42.82; 1012.84; -6812.23; -5182.45; -16571.80;  -5.45;  22.56; -62.99; 1508.00; 19999.00; 19999.00; 19998.00; 20077.00; 19947.00;   0.96; 1013.96; 164487.00;   0.67;
17:34:14
-20.62; -42.70; 1012.72; 2834.65; 8988.17; -38.68;  -5.44;  23.09; -63.50; 1763.00; 20019.00; 19950.00; 19999.00; 20055.00; 20006.00;   0.96; 1013.83; 164487.00;   0.67;
-20.50; -42.46; 1012.97; -1903.47; -35746.20; -6671.17;  -7.52;  21.50; -63.01; 1882.00; 20049.00; 19927.00; 19984.00; 20047.00; 19939.00;   0.96; 1014.06; 164487.00;   0.67;
-20.50; -42.46; 1012.97; -8194.72; -10191.83; -3704.93;  -7.62;  21.33; -62.85; 1986.00; 20043.00; 19997.00; 19966.00; 20049.00; 19938.00;   0.96; 1014.06; 164487.00;   0.67;
-20.37; -42.70; 1013.09; 1701.53; -6560.58; -5551.17;  -9.94;  19.75; -64.16; 2092.00; 20004.00; 20028.00; 19945.00; 19998.00; 20019.00;   0.96; 1014.19; 164487.00;   0.67;
-20.50; -42.70; 1012.84; -17675.35; -40668.07; -37453.68; -10.31;  19.40; -66.82; 1175.00; 20011.00; 20007.00; 19956.00; 19999.00; 20000.00;   0.96; 1013.95; 164487.00;   0.67;
-20.62; -42.70; 1012.97; 26175.28; 31182.55; 13217.58;  -9.90;  21.05; -67.97; 2360.00; 19999.00; 19996.00; 20001.00; 19996.00; 20025.00;   0.96; 1014.08; 164487.00;   0.67;
-20.62; -42.70; 1012.84; -44467.85; -64240.57; 10168.20; -12.76;  17.85; -68.94; 2470.00; 20220.00; 19798.00; 19950.00; 20059.00; 19966.00;   0.96; 1013.95; 164487.00;   0.67;
-20.74; -42.70; 1012.97; -24093.47; 4503.80; -5739.30; -11.32;  18.07; -69.00; 1295.00; 19972.00; 19999.00; 20293.00; 19936.00; 20019.00;   0.96; 1014.08; 164487.00;   0.67;
-20.86; -42.82; 1012.97; 32418.40; 11573.80; -15670.55;  -9.93;  18.88; -70.46; 40148.00; 19787.00; 19997.00; 19959.00; 19999.00; 20000.00;   0.96; 1014.09; 164915.00;   0.67;
-20.62; -42.82; 1013.09; 17845.28; 16211.30; 4152.58;  -9.02;  20.27; -72.54; 1504.00; 19997.00; 19999.00; 19999.00; 20080.00; 19961.00;   0.96; 1014.20; 164915.00;   0.67;
17:34:15
-20.62; -42.70; 1013.09; 30629.03; 19838.18; 132370.70;  -8.86;  22.08; -63.64; 1774.00; 20003.00; 19999.00; 19947.00; 20001.00; 20084.00;   0.96; 1014.20; 164915.00;   0.67;
-20.50; -42.82; 1013.09; 10928.40; 62717.55; 617.58;  -9.51;  22.97; -55.40; 679.00; 20036.00; 19899.00; 19973.00; 19999.00; 20345.00;   0.95; 1014.20; 164915.00;   0.67;
-20.74; -42.70; 1012.72; -65669.10; -76687.45; -16357.42; -10.10;  19.96; -55.54; 1990.00; 19654.00; 20032.00; 19983.00; 20336.00; 19649.00;   0.96; 1013.83; 164915.00;   0.67;
-20.62; -42.82; 1012.97; -46926.60; -7667.45; 9573.20; -16.40;  11.58; -57.42; 2145.00; 20018.00; 20012.00; 19962.00; 19993.00; 20001.00;   0.95; 1014.08; 164915.00;   0.67;
-20.74; -42.82; 1012.84; 43347.15; 6210.05; 10693.20; -15.59;  11.74; -57.46; 2147.00; 20043.00; 19980.00; 20007.00; 19961.00; 19998.00;   0.95; 1013.96; 164915.00;   0.67;
-20.74; -42.82; 1012.97; 51204.65; 42841.93; -7397.42; -12.60;  15.37; -56.15; 2156.00; 20324.00; 19723.00; 19957.00; 19989.00; 19999.00;   0.96; 1014.08; 164915.00;   0.67;
-20.74; -42.94; 1013.09; 21931.53; 69765.67; 44673.82;  -6.28;  19.66; -53.20; 2470.00; 20276.00; 19780.00; 19958.00; 20064.00; 19937.00;   0.93; 1014.21; 164915.00;   0.67;
-20.62; -42.94; 1013.09; -32200.35; -7054.95; 11091.33;  -3.73;  17.81; -51.07; 1294.00; 19987.00; 19985.00; 20001.00; 20100.00; 19920.00;   0.94; 1014.21; 164915.00;   0.67;
-20.62; -42.94; 1013.09; 18427.15; 4731.30; 45032.57;  -5.30;  18.63; -50.99; 41373.00; 19994.00; 20053.00; 20052.00; 19869.00; 19998.00;   0.96; 1014.21; 163999.00;   0.67;
-20.62; -42.82; 1012.84; -31609.72; -18084.32; -15005.55;  -9.24;  13.23; -50.86; 20158.00; 19999.00; 19999.00; 19999.00; 20007.00; 19991.00;   0.96; 1013.96; 163999.00;   0.67;
17:34:16
-20.62; -42.70; 1012.97; 14192.15; 24939.43; -9256.80;  -8.37;  15.60; -48.49; 21593.00; 19997.00; 19999.00; 20028.00; 20041.00; 19924.00;   0.96; 1014.08; 163999.00;   0.67;
-20.62; -42.58; 1013.09; 42183.40; 30062.55; 10041.33;  -5.94;  18.26; -50.98; 21685.00; 20077.00; 19960.00; 19985.00; 20056.00; 19915.00;   0.96; 1014.19; 163999.00;   0.67;
-20.86; -42.70; 1012.97; 5245.27; 5177.55; 6003.20;  -3.05;  20.99; -48.72; 1989.00; 20001.00; 19998.00; 20130.00; 19948.00; 19931.00;   0.95; 1014.08; 163999.00;   0.67;
-20.50; -42.70; 1012.97; -43562.23; -44872.45; 10767.58;  -6.49;  18.28; -48.56; 21901.00; 20009.00; 20006.00; 19973.00; 20072.00; 19915.00;   0.96; 1014.07; 163999.00;   0.67;
-20.50; -42.82; 1013.09; -5854.10; 3195.68; 8842.58;  -8.99;  14.70; -48.02; 22058.00; 19999.00; 19999.00; 20022.00; 20054.00; 19917.00;   0.95; 1014.20; 163999.00;   0.67;
-20.50; -42.70; 1013.09; -24198.47; -14711.20; 8265.08;  -8.52;  15.72; -47.95; 22160.00; 20001.00; 19996.00; 19999.00; 20089.00; 19907.00;   0.96; 1014.19; 163999.00;   0.67;
