ESTABILIDAD;02/10/2025 09:50:14;DOBACK027;Sesión:1;
ax; ay; az; gx; gy; gz; roll; pitch; yaw; timeantwifi; usciclo1; usciclo2; usciclo3; usciclo4; usciclo5; si; accmag; microsds; k3
09:56:56
-13.79;  22.20; 1004.55;   7.52; 250.51; -564.20;   0.50;   0.63; -698.75; 16957.00; 19984.00; 20006.00; 19992.00; 20004.00; 19996.00;   0.97; 1004.89; 194389.00;   0.50;
-13.54;  21.84; 1004.55; -320.60; 149.89; -362.95;   0.51;   0.63; -698.72; 192.00; 20002.00; 20000.00; 20014.00; 19982.00; 20003.00;   0.98; 1004.88; 194389.00;   0.50;
-13.42;  21.84; 1004.91; -97.48;  66.76; -397.95;   0.50;   0.67; -698.70; 100118.00; 20000.00; 19996.00; 19999.00; 19999.00; 20008.00;   0.98; 1005.24; 194389.00;   0.50;
-12.93;  21.35; 1003.45; 296.27;  79.89; -389.20;   0.49;   0.68; -698.67; 2980.00; 19991.00; 19999.00; 19999.00; 20003.00; 20000.00;   0.98; 1003.76; 194389.00;   0.50;
-12.69;  21.23; 1003.94; 331.27; 250.51; -476.70;   0.50;   0.68; -698.66; 38151.00; 19996.00; 19999.00; 20003.00; 20000.00; 19996.00;   0.98; 1004.24; 194389.00;   0.50;
-12.81;  21.72; 1004.43; -180.60; 176.14; -279.83;   0.51;   0.68; -698.65; 74575.00; 19999.00; 20000.00; 20031.00; 20008.00; 19960.00;   0.98; 1004.74; 194389.00;   0.50;
-12.20;  22.81; 1002.84; -119.35; -16.36; -131.07;   0.51;   0.70; -698.64; 14003.00; 20002.00; 19996.00; 20003.00; 20016.00; 19984.00;   0.98; 1003.17; 194389.00;   0.50;
-12.32;  22.57; 1002.72; 178.15; -151.99; -52.32;   0.49;   0.71; -698.62; 29607.00; 19996.00; 20003.00; 20000.00; 20000.00; 19996.00;   0.98; 1003.05; 194389.00;   0.50;
-12.08;  22.57; 1003.08; 173.77;  44.89; -166.07;   0.48;   0.71; -698.59; 68419.00; 19999.00; 19999.00; 20149.00; 19864.00; 19985.00;   0.98; 1003.41; 193993.00;   0.50;
-11.71;  21.96; 1003.21; -40.60; 171.76; -257.95;   0.49;   0.70; -698.58; 14779.00; 19999.00; 20003.00; 19996.00; 20003.00; 20000.00;   0.98; 1003.51; 193993.00;   0.50;
09:56:57
-11.96;  20.25; 1003.82; -49.35;  71.14; -214.20;   0.50;   0.70; -698.56; 5515.00; 19996.00; 20002.00; 20001.00; 19997.00; 20002.00;   0.98; 1004.09; 193993.00;   0.50;
-11.83;  20.37; 1002.72; 217.52; -20.74; -157.32;   0.49;   0.71; -698.53; 78400.00; 19996.00; 20003.00; 19996.00; 19999.00; 19999.00;   0.98; 1002.99; 193993.00;   0.50;
-11.71;  20.86; 1003.21; 108.15; -42.61; -179.20;   0.47;   0.70; -698.51; 8216.00; 19999.00; 19999.00; 20000.00; 19999.00; 20003.00;   0.98; 1003.49; 193993.00;   0.50;
-11.35;  20.98; 1003.82; -93.10; -42.61; -78.57;   0.47;   0.69; -698.48; 47785.00; 19996.00; 20003.00; 19997.00; 20001.00; 19997.00;   0.98; 1004.10; 193993.00;   0.50;
-11.71;  20.50; 1002.60;  55.65;  88.64; -144.20;   0.47;   0.69; -698.46; 54664.00; 19999.00; 20003.00; 19996.00; 20011.00; 19988.00;   0.98; 1002.87; 193993.00;   0.50;
-11.47;  19.89; 1002.96; 112.52;   9.89; -288.58;   0.47;   0.67; -698.44; 60170.00; 19999.00; 20000.00; 20053.00; 19945.00; 20000.00;   0.98; 1003.22; 193993.00;   0.50;
-11.71;  19.76; 1002.84;  -9.98; -33.86; -187.95;   0.47;   0.66; -698.42; 16037.00; 19998.00; 20003.00; 19996.00; 19999.00; 20003.00;   0.98; 1003.10; 193993.00;   0.50;
-11.96;  19.64; 1002.60; -123.73; -25.11; -139.82;   0.46;   0.65; -698.39; 70386.00; 19996.00; 19999.00; 20003.00; 19996.00; 19999.00;   0.98; 1002.86; 193993.00;   0.50;
-11.71;  20.37; 1002.60; -421.23;  75.51; -139.82;   0.47;   0.63; -698.37; 1909.00; 20003.00; 19996.00; 20003.00; 20000.00; 20066.00;   0.98; 1002.87; 194035.00;   0.50;
-12.08;  20.50; 1001.86; 217.52;  18.64; -104.82;   0.47;   0.63; -698.35; 41077.00; 19932.00; 19998.00; 20001.00; 20001.00; 20003.00;   0.98; 1002.15; 194035.00;   0.50;
09:56:58
-11.83;  20.50; 1002.11; 344.40;  14.26; -222.95;   0.46;   0.60; -698.33; 21235.00; 20036.00; 19957.00; 19998.00; 20000.00; 20003.00;   0.98; 1002.39; 194035.00;   0.50;
-11.59;  20.74; 1002.23; -416.85; 119.26; -240.45;   0.47;   0.58; -698.31; 53427.00; 19994.00; 19999.00; 20003.00; 19996.00; 20003.00;   0.98; 1002.51; 194035.00;   0.50;
-11.71;  20.50; 1001.86; -307.48; -160.74;  70.18;   0.47;   0.49; -698.29; 50291.00; 19996.00; 20003.00; 20000.00; 19996.00; 19999.00;   0.98; 1002.14; 194035.00;   0.50;
-11.71;  19.76; 1001.74; 226.27; -567.61; 223.30;   0.41;   0.52; -698.23; 3579.00; 20011.00; 19992.00; 19996.00; 20003.00; 19996.00;   0.98; 1002.01; 194035.00;   0.50;
-11.83;  19.40; 1001.38; 344.40; -130.11; -104.82;   0.37;   0.53; -698.19; 11077.00; 20003.00; 19996.00; 19999.00; 20004.00; 19994.00;   0.98; 1001.63; 194035.00;   0.50;
-11.71;  19.52; 1001.38; 331.27; 145.51;  13.30;   0.36;   0.55; -698.16; 27944.00; 20003.00; 20000.00; 20000.00; 20072.00; 19925.00;   0.98; 1001.63; 194035.00;   0.50;
-11.59;  20.25; 1000.77; 112.52; 250.51;  96.43;   0.40;   0.41; -698.16; 9513.00; 19998.00; 20003.00; 20137.00; 19863.00; 20000.00;   0.98; 1001.04; 194035.00;   0.50;
-11.35;  20.01; 1000.52; -443.10; -287.61; 678.30;   0.39;   0.44; -698.14; 39008.00; 20004.00; 19993.00; 20001.00; 20000.00; 20022.00;   0.98; 1000.79; 194035.00;   0.50;
-11.71;  19.76; 1001.13; -613.72; -208.86; 542.67;   0.36;   0.50; -698.11; 36391.00; 19974.00; 20003.00; 19996.00; 20003.00; 19998.00;   0.98; 1001.40; 194035.00;   0.50;
-12.08;  19.52; 1002.11; -224.35; -112.61; 319.55;   0.35;   0.52; -698.10; 1467.00; 19998.00; 20003.00; 19996.00; 20003.00; 20172.00;   0.98; 1002.37; 196445.00;   0.50;
09:56:59
-11.83;  17.69; 1002.23; 711.90; -20.74;  65.80;   0.37;   0.50; -698.09; 32099.00; 19824.00; 20003.00; 19996.00; 20000.00; 20011.00;   0.98; 1002.46; 196445.00;   0.50;
-10.61;  19.15; 993.57; 383.77; -42.61;   0.18;   0.38;   0.46; -698.09; 28366.00; 20007.00; 19979.00; 20002.00; 19998.00; 20015.00;   0.98; 993.81; 196445.00;   0.50;
-10.86;  25.25; 994.54; -23.10; -278.86; 310.80;   0.37;   0.42; -698.06; 11675.00; 20045.00; 19985.00; 19956.00; 19996.00; 20003.00;   0.98; 994.92; 196445.00;   0.50;
-11.59;  26.96; 994.79;  60.02; -103.86;  17.68;   0.35;   0.46; -698.03; 25250.00; 19996.00; 20003.00; 19999.00; 19998.00; 20001.00;   0.98; 995.22; 196445.00;   0.50;
-11.71;  20.37; 996.13; -268.10; 171.76;   8.93;   0.36;   0.48; -698.03; 39091.00; 19997.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.98; 996.41; 196445.00;   0.50;
-12.57;  16.35; 991.25; 217.52; -55.74; -56.70;   0.36;   0.46; -698.01; 4660.00; 19999.00; 20003.00; 19997.00; 20002.00; 20001.00;   0.98; 991.46; 196445.00;   0.50;
-12.44;  22.45; 999.67; 287.52; -191.36; 109.55;   0.35;   0.44; -697.99; 1735.00; 19997.00; 20000.00; 19996.00; 20048.00; 19951.00;   0.98; 1000.00; 196445.00;   0.50;
-13.54;  28.79; 999.30;  -5.60;  79.89; -581.70;   0.33;   0.45; -697.95; 31885.00; 20003.00; 19995.00; 20048.00; 19998.00; 19956.00;   0.98; 999.81; 196445.00;   0.50;
-13.18;  21.72; 1001.99; -189.35; 298.64; -354.20;   0.35;   0.47; -697.94; 29426.00; 20000.00; 20004.00; 19992.00; 20003.00; 19996.00;   0.98; 1002.31; 195058.00;   0.50;
-13.30;  18.79; 1005.77; -88.73; -147.61;  96.43;   0.36;   0.46; -697.93; 9357.00; 19999.00; 20003.00; 19996.00; 19999.00; 20003.00;   0.98; 1006.03; 195058.00;   0.50;
09:57:00
-13.66;  26.72; 1003.21; 200.02;  -3.24; -187.95;   0.33;   0.47; -697.90; 25475.00; 19996.00; 19999.00; 20003.00; 20020.00; 19985.00;   0.98; 1003.65; 195058.00;   0.50;
-13.18;  20.25; 1005.16; 147.52; 136.76; -249.20;   0.34;   0.43; -697.88; 21618.00; 19991.00; 20003.00; 19996.00; 20097.00; 19902.00;   0.98; 1005.45; 195058.00;   0.50;
-13.42;  23.18; 1003.82; -364.35; 241.76; -380.45;   0.33;   0.45; -697.85; 4533.00; 20002.00; 19996.00; 19999.00; 19999.00; 20003.00;   0.98; 1004.17; 195058.00;   0.50;
-13.42;  24.89; 1004.55; -543.72; 373.01; -887.95;   0.33;   0.47; -697.81; 53419.00; 19996.00; 20003.00; 20018.00; 19977.00; 20034.00;   0.98; 1004.95; 195058.00;   0.50;
-13.66;  25.74; 1005.16; 628.78;   9.89; -787.33;   0.30;   0.47; -697.76; 3307.00; 19964.00; 20004.00; 20000.00; 20000.00; 19997.00;   0.98; 1005.58; 195058.00;   0.50;
-13.42;  23.55; 1004.55; -386.23; 206.76; -227.32;   0.29;   0.44; -697.71; 13126.00; 20001.00; 19998.00; 20002.00; 19997.00; 20003.00;   0.98; 1004.91; 195058.00;   0.50;
-13.30;  22.33; 1005.65;  -5.60; 285.51; -866.08;   0.29;   0.44; -697.67; 44904.00; 19997.00; 19998.00; 20001.00; 19998.00; 20019.00;   0.98; 1005.98; 195058.00;   0.50;
-13.54;  21.72; 1004.67; -871.85; 145.51; -17.32;   0.28;   0.46; -697.64; 17735.00; 19981.00; 20001.00; 19996.00; 20003.00; 20000.00;   0.98; 1005.00; 195058.00;   0.50;
-13.42;  22.81; 1004.30; -219.98;  53.64; -323.58;   0.27;   0.48; -697.61; 1532.00; 20000.00; 19996.00; 20003.00; 20005.00; 20034.00;   0.98; 1004.65; 194088.00;   0.50;
-13.30;  23.18; 1005.28; 431.90; 101.76; -651.70;   0.26;   0.47; -697.57; 21011.00; 19960.00; 19996.00; 20001.00; 19998.00; 20003.00;   0.98; 1005.64; 194088.00;   0.50;
09:57:01
-13.42;  24.64; 1004.91; -219.98;  14.26; 271.42;   0.26;   0.46; -697.55; 35443.00; 19996.00; 20003.00; 19996.00; 20000.00; 20003.00;   0.98; 1005.31; 194088.00;   0.50;
-13.79;  25.13; 1004.79; 130.02; 158.64; -362.95;   0.26;   0.46; -697.54; 15747.00; 19994.00; 20002.00; 19996.00; 19999.00; 19999.00;   0.97; 1005.20; 194088.00;   0.50;
-13.42;  24.28; 1006.01;  68.77; 128.01; -82.95;   0.26;   0.47; -697.52; 12127.00; 20003.00; 20032.00; 19968.00; 19996.00; 20002.00;   0.98; 1006.39; 194088.00;   0.50;
-13.66;  23.30; 1005.04; -499.98; -169.49; 634.55;   0.25;   0.48; -697.50; 11415.00; 20001.00; 20000.00; 19996.00; 20003.00; 19996.00;   0.98; 1005.40; 194088.00;   0.50;
-13.42;  22.20; 1005.16; 296.27; 123.64; -218.57;   0.25;   0.48; -697.49; 2496.00; 20004.00; 19994.00; 19999.00; 20003.00; 19996.00;   0.98; 1005.49; 194088.00;   0.50;
-13.42;  22.20; 1004.79; 361.90;  84.26; -61.07;   0.26;   0.46; -697.48; 16738.00; 20044.00; 19954.00; 19999.00; 20004.00; 19999.00;   0.98; 1005.13; 194088.00;   0.50;
-13.18;  22.94; 1005.65; -600.60;  40.51; 350.17;   0.26;   0.47; -697.46; 12388.00; 20028.00; 19965.00; 19999.00; 19999.00; 20003.00;   0.98; 1005.99; 194088.00;   0.50;
-13.54;  24.40; 1005.28; 143.15;  31.76; -196.70;   0.25;   0.48; -697.44; 43449.00; 20052.00; 19944.00; 20003.00; 19996.00; 20008.00;   0.98; 1005.67; 194088.00;   0.50;
-13.66;  24.64; 1005.52; 169.40;  58.01;  57.05;   0.25;   0.48; -697.43; 67412.00; 19994.00; 19996.00; 20024.00; 19976.00; 20001.00;   0.98; 1005.92; 194088.00;   0.50;
-13.42;  23.67; 1005.04; -434.35;  31.76; 323.92;   0.25;   0.48; -697.41; 13880.00; 19997.00; 20003.00; 19996.00; 20011.00; 19988.00;   0.98; 1005.40; 196611.00;   0.50;
09:57:02
-13.66;  24.40; 1005.04; 291.90; -11.99; -30.45;   0.26;   0.48; -697.40; 11780.00; 20003.00; 19996.00; 20003.00; 19997.00; 20000.00;   0.98; 1005.42; 196611.00;   0.50;
-13.42;  23.79; 1005.28;  68.77; -73.24; 612.67;   0.26;   0.48; -697.39; 30850.00; 19999.00; 19998.00; 20003.00; 19996.00; 20003.00;   0.98; 1005.65; 196611.00;   0.50;
-13.42;  22.94; 1005.04; -609.35;  23.01; 323.92;   0.26;   0.48; -697.38; 7173.00; 19996.00; 20003.00; 19996.00; 19999.00; 19999.00;   0.98; 1005.39; 196611.00;   0.50;
-13.18;  23.18; 1005.04; 405.65;  84.26; -292.95;   0.26;   0.48; -697.37; 56489.00; 20003.00; 19996.00; 20003.00; 19996.00; 19999.00;   0.98; 1005.39; 196611.00;   0.50;
-13.66;  23.79; 1004.43; 130.02; -95.11; 547.05;   0.27;   0.47; -697.36; 3141.00; 19999.00; 20000.00; 19998.00; 20003.00; 20004.00;   0.98; 1004.80; 196611.00;   0.50;
-13.42;  23.42; 1004.67; -521.85;  14.26; 302.05;   0.26;   0.48; -697.34; 51321.00; 19995.00; 20000.00; 19996.00; 20007.00; 19993.00;   0.98; 1005.03; 196611.00;   0.50;
-13.42;  23.18; 1004.67; 305.02; 110.51; -660.45;   0.25;   0.48; -697.32; 14543.00; 19998.00; 20002.00; 20229.00; 19767.00; 20003.00;   0.98; 1005.03; 196611.00;   0.50;
-13.66;  23.42; 1004.79;  25.02; -64.49; 446.42;   0.25;   0.49; -697.30; 28246.00; 19998.00; 20001.00; 19999.00; 20001.00; 19996.00;   0.98; 1005.16; 196611.00;   0.50;
-13.66;  23.91; 1005.28; -591.85;  27.39; 455.17;   0.25;   0.48; -697.28; 40542.00; 19999.00; 19999.00; 20003.00; 19997.00; 19998.00;   0.98; 1005.66; 195098.00;   0.50;
-13.42;  23.79; 1004.91; 156.27; 119.26; -537.95;   0.25;   0.49; -697.29; 24901.00; 20037.00; 19965.00; 19996.00; 20003.00; 19996.00;   0.98; 1005.29; 195098.00;   0.50;
09:57:03
-13.05;  23.42; 1004.91; 221.90; -121.36; 568.92;   0.24;   0.50; -697.27; 5602.00; 20003.00; 19996.00; 20003.00; 20276.00; 19724.00;   0.98; 1005.27; 195098.00;   0.50;
-13.18;  23.55; 1004.91; -342.48; -73.24; 656.42;   0.23;   0.48; -697.25; 2364.00; 20028.00; 19998.00; 19972.00; 20000.00; 19996.00;   0.98; 1005.28; 195098.00;   0.50;
-13.66;  23.42; 1004.79; 405.65; 141.14; -467.95;   0.24;   0.49; -697.25; 14411.00; 20003.00; 19996.00; 20000.00; 20002.00; 19997.00;   0.98; 1005.16; 195098.00;   0.50;
-13.30;  24.03; 1004.79; -27.48; -55.74; 293.30;   0.24;   0.50; -697.25; 9885.00; 20026.00; 19971.00; 20003.00; 20014.00; 19985.00;   0.98; 1005.17; 195098.00;   0.50;
-13.18;  23.67; 1004.79; -530.60; -99.49; 577.67;   0.23;   0.49; -697.23; 30765.00; 19996.00; 20003.00; 19996.00; 20003.00; 19999.00;   0.98; 1005.16; 195098.00;   0.50;
-13.30;  23.67; 1004.79; 305.02; 141.14; -533.58;   0.24;   0.49; -697.23; 8493.00; 20000.00; 19996.00; 19999.00; 20049.00; 19951.00;   0.98; 1005.16; 195098.00;   0.50;
-13.42;  23.18; 1004.91;  64.40; -16.36; 113.93;   0.24;   0.50; -697.22; 5799.00; 20009.00; 19993.00; 20000.00; 20036.00; 19964.00;   0.98; 1005.27; 195098.00;   0.50;
-13.54;  24.03; 1004.91; -596.22; -60.11; 595.17;   0.23;   0.49; -697.20; 15548.00; 20001.00; 19995.00; 20003.00; 19996.00; 20003.00;   0.98; 1005.29; 195098.00;   0.50;
-13.54;  23.55; 1004.91; 300.65;  53.64; -249.20;   0.23;   0.50; -697.20; 33014.00; 19996.00; 20003.00; 20000.00; 19999.00; 19998.00;   0.98; 1005.28; 193961.00;   0.50;
-13.66;  23.67; 1005.04; 305.02; -25.11; 310.80;   0.23;   0.50; -697.18; 51213.00; 19998.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.98; 1005.41; 193961.00;   0.50;
09:57:04
-13.54;  23.55; 1005.28; -552.47; -55.74; 687.05;   0.22;   0.49; -697.17; 566.00; 19999.00; 19999.00; 20003.00; 19997.00; 20003.00;   0.98; 1005.65; 193961.00;   0.50;
-13.18;  23.42; 1005.77; 256.90;   5.51; -30.45;   0.22;   0.50; -697.17; 39049.00; 19998.00; 20000.00; 19996.00; 20003.00; 19996.00;   0.98; 1006.13; 193961.00;   0.50;
-13.18;  23.67; 1005.77; 326.90; -64.49; 341.42;   0.22;   0.50; -697.16; 18537.00; 19999.00; 20003.00; 19996.00; 19999.00; 20000.00;   0.98; 1006.13; 193961.00;   0.50;
-13.42;  23.67; 1005.28; -552.47; -20.74; 315.17;   0.21;   0.49; -697.14; 24803.00; 20002.00; 20000.00; 20175.00; 19825.00; 19996.00;   0.98; 1005.65; 193961.00;   0.50;
-13.54;  23.79; 1005.28; 138.77;  97.39; -288.58;   0.21;   0.50; -697.14; 5520.00; 19999.00; 20003.00; 20000.00; 20029.00; 19970.00;   0.98; 1005.65; 193961.00;   0.50;
-13.42;  23.42; 1005.52;  81.90; -20.74; 218.93;   0.21;   0.51; -697.14; 12237.00; 19996.00; 20003.00; 19996.00; 20004.00; 19996.00;   0.98; 1005.89; 193961.00;   0.50;
-13.30;  23.55; 1004.91; -456.23;  53.64; 253.93;   0.21;   0.51; -697.12; 1282.00; 20002.00; 19996.00; 19999.00; 20003.00; 19996.00;   0.98; 1005.28; 193961.00;   0.50;
-13.54;  23.79; 1004.79; 274.40;  88.64; -345.45;   0.21;   0.50; -697.11; 1138.00; 19999.00; 20003.00; 19996.00; 19999.00; 19999.00;   0.98; 1005.16; 193961.00;   0.50;
-13.66;  23.67; 1004.55; 226.27; -86.36; 442.05;   0.21;   0.50; -697.11; 797.00; 20003.00; 19996.00; 20003.00; 19996.00; 19999.00;   0.98; 1004.92; 195060.00;   0.50;
-13.42;  23.42; 1005.28; -583.10; -25.11; 533.92;   0.20;   0.50; -697.09; 10647.00; 20003.00; 19996.00; 20119.00; 19879.00; 19999.00;   0.98; 1005.64; 195060.00;   0.50;
09:57:05
-13.54;  23.67; 1005.77; 243.77;  53.64; -257.95;   0.20;   0.50; -697.09; 7061.00; 20003.00; 19996.00; 19999.00; 20199.00; 19807.00;   0.98; 1006.14; 195060.00;   0.50;
-13.66;  23.67; 1005.28; 248.15; -130.11; 472.67;   0.20;   0.51; -697.09; 5104.00; 20013.00; 19979.00; 20001.00; 20052.00; 19950.00;   0.98; 1005.65; 195060.00;   0.50;
-13.42;  23.55; 1005.65; -539.35; -46.99; 647.67;   0.20;   0.50; -697.06; 20179.00; 19995.00; 20001.00; 20001.00; 19996.00; 20044.00;   0.98; 1006.01; 195060.00;   0.50;
-13.18;  23.30; 1005.04; 248.15; 189.26; -476.70;   0.20;   0.50; -697.06; 35202.00; 19956.00; 20002.00; 19996.00; 20003.00; 19996.00;   0.98; 1005.39; 195060.00;   0.50;
-13.79;  23.67; 1004.67; 305.02;  40.51; 113.93;   0.20;   0.51; -697.06; 33536.00; 19999.00; 20003.00; 20000.00; 20000.00; 19996.00;   0.97; 1005.04; 195060.00;   0.50;
-13.42;  23.42; 1005.16; -342.48; -51.36; 656.42;   0.20;   0.50; -697.04; 13250.00; 19999.00; 20037.00; 19998.00; 19964.00; 20091.00;   0.98; 1005.52; 195060.00;   0.50;
-13.91;  23.42; 1004.79; 217.52; 180.51; -476.70;   0.19;   0.50; -697.03; 43852.00; 19908.00; 20002.00; 19996.00; 20003.00; 19996.00;   0.97; 1005.16; 195060.00;   0.50;
-13.79;  23.79; 1005.52; 112.52;   5.51; 162.05;   0.19;   0.51; -697.03; 8593.00; 19999.00; 20003.00; 20000.00; 19996.00; 20003.00;   0.97; 1005.90; 195060.00;   0.50;
-13.54;  23.67; 1005.28; -399.35; -130.11; 805.17;   0.19;   0.50; -697.01; 39988.00; 20000.00; 19996.00; 20003.00; 20000.00; 20003.00;   0.98; 1005.65; 194401.00;   0.50;
-13.42;  23.42; 1004.55; 357.52;  40.51; -266.70;   0.19;   0.49; -697.00; 3142.00; 19993.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.98; 1004.91; 194401.00;   0.50;
09:57:06
-13.30;  23.67; 1005.65; 200.02; -11.99; 188.30;   0.19;   0.50; -697.00; 34599.00; 20013.00; 19985.00; 20003.00; 20001.00; 19996.00;   0.98; 1006.01; 194401.00;   0.50;
-13.54;  23.67; 1005.40; -530.60; -73.24; 656.42;   0.18;   0.50; -696.98; 33243.00; 19999.00; 20002.00; 20011.00; 19988.00; 19996.00;   0.98; 1005.77; 194401.00;   0.50;
-13.30;  23.42; 1005.40; 287.52;  66.76; -196.70;   0.18;   0.48; -696.97; 30276.00; 20139.00; 19863.00; 19996.00; 19999.00; 20040.00;   0.98; 1005.76; 194401.00;   0.50;
-13.42;  23.42; 1004.67; 326.90;  23.01;  52.68;   0.18;   0.49; -696.97; 27871.00; 19962.00; 19996.00; 20003.00; 19996.00; 20009.00;   0.98; 1005.03; 194401.00;   0.50;
-13.66;  23.67; 1005.16; -653.10;  49.26; 407.05;   0.17;   0.49; -696.95; 43747.00; 19990.00; 20003.00; 20000.00; 19996.00; 19999.00;   0.98; 1005.53; 194401.00;   0.50;
-13.54;  23.30; 1004.30; 138.77;  79.89; -284.20;   0.17;   0.48; -696.93; 5557.00; 19999.00; 20003.00; 20000.00; 20001.00; 20041.00;   0.98; 1004.67; 194401.00;   0.50;
-12.93;  23.67; 1005.52; 427.52;  18.64;  35.18;   0.17;   0.48; -696.93; 21321.00; 19956.00; 19996.00; 20003.00; 19996.00; 20048.00;   0.98; 1005.89; 194401.00;   0.50;
-13.30;  23.67; 1005.40; -473.73;  18.64; 477.05;   0.17;   0.48; -696.92; 18869.00; 19957.00; 20086.00; 19961.00; 19945.00; 19999.00;   0.98; 1005.77; 194401.00;   0.50;
-13.05;  23.55; 1005.04;  81.90; 106.14; -122.32;   0.17;   0.48; -696.90; 2194.00; 20025.00; 19974.00; 20002.00; 20003.00; 19993.00;   0.98; 1005.40; 194571.00;   0.50;
-12.93;  23.67; 1005.04; 353.15; -73.24; 389.55;   0.18;   0.49; -696.90; 12917.00; 20046.00; 19952.00; 20003.00; 19996.00; 20003.00;   0.98; 1005.40; 194571.00;   0.50;
09:57:07
-13.18;  23.67; 1005.65; -346.85; -51.36; 455.17;   0.17;   0.49; -696.89; 10619.00; 19996.00; 19999.00; 20012.00; 19988.00; 19999.00;   0.98; 1006.01; 194571.00;   0.50;
-13.30;  23.67; 1005.04; 173.77; 171.76; -310.45;   0.17;   0.47; -696.87; 8433.00; 20002.00; 20005.00; 19990.00; 19999.00; 19999.00;   0.98; 1005.40; 194571.00;   0.50;
-13.42;  23.55; 1005.16; 243.77; -86.36; 267.05;   0.18;   0.48; -696.87; 6897.00; 20022.00; 19977.00; 20003.00; 19996.00; 20003.00;   0.98; 1005.52; 194571.00;   0.50;
-13.18;  23.42; 1005.04; -438.73; -16.36; 446.42;   0.17;   0.49; -696.86; 37965.00; 19996.00; 20008.00; 19994.00; 20000.00; 19996.00;   0.98; 1005.40; 194571.00;   0.50;
-13.42;  23.42; 1005.52; 195.65; 180.51; -498.58;   0.17;   0.48; -696.84; 1965.00; 20176.00; 19822.00; 20003.00; 19996.00; 19999.00;   0.98; 1005.89; 194571.00;   0.50;
-13.18;  23.42; 1005.16; 134.40;  44.89; 170.80;   0.17;   0.48; -696.83; 18019.00; 20000.00; 19998.00; 20002.00; 20000.00; 20001.00;   0.98; 1005.52; 194571.00;   0.50;
-13.66;  23.55; 1005.52; -447.48; -86.36; 638.92;   0.17;   0.49; -696.82; 42211.00; 20039.00; 19970.00; 20015.00; 19974.00; 20042.00;   0.98; 1005.89; 194571.00;   0.50;
-13.42;  23.42; 1005.16; 278.77; 163.01; -419.83;   0.17;   0.48; -696.80; 25827.00; 19955.00; 19998.00; 20003.00; 19996.00; 20003.00;   0.98; 1005.52; 194571.00;   0.50;
-13.54;  23.42; 1005.52; 357.52; -64.49; 227.68;   0.17;   0.48; -696.80; 42522.00; 20000.00; 19996.00; 19999.00; 20003.00; 19996.00;   0.98; 1005.89; 195116.00;   0.50;
-13.42;  23.42; 1004.79; -451.85; -191.36; 840.17;   0.16;   0.49; -696.79; 6225.00; 19999.00; 20003.00; 19996.00; 20003.00; 19996.00;   0.98; 1005.15; 195116.00;   0.50;
09:57:08
-13.91;  23.42; 1004.91; 169.40; 141.14; -367.33;   0.16;   0.48; -696.77; 4071.00; 20003.00; 19996.00; 19999.00; 20055.00; 19952.00;   0.97; 1005.28; 195116.00;   0.50;
-13.66;  23.91; 1005.28; 340.02;  27.39;   8.93;   0.16;   0.49; -696.77; 18707.00; 19995.00; 20000.00; 19999.00; 19996.00; 20003.00;   0.98; 1005.66; 195116.00;   0.50;
-13.42;  23.67; 1005.16; -263.73; -81.99; 778.92;   0.16;   0.49; -696.76; 33545.00; 19996.00; 20003.00; 20005.00; 19990.00; 20003.00;   0.98; 1005.53; 195116.00;   0.50;
-13.42;  23.67; 1005.04; 291.90; 101.76; -275.45;   0.16;   0.47; -696.73; 14205.00; 19996.00; 19999.00; 19999.00; 19999.00; 20003.00;   0.98; 1005.40; 195116.00;   0.50;
-13.66;  23.55; 1004.79; 217.52;  79.89; -227.32;   0.16;   0.48; -696.73; 3718.00; 19996.00; 20043.00; 19956.00; 20003.00; 19996.00;   0.98; 1005.16; 195116.00;   0.50;
-13.30;  23.42; 1005.40; -583.10; -20.74; 516.42;   0.15;   0.48; -696.71; 27364.00; 20004.00; 19998.00; 19996.00; 20000.00; 20003.00;   0.98; 1005.76; 195116.00;   0.50;
-13.79;  23.18; 1004.43; 178.15; 114.89; -222.95;   0.15;   0.49; -696.69; 15916.00; 19994.00; 19999.00; 20003.00; 20048.00; 19952.00;   0.97; 1004.79; 195116.00;   0.50;
-13.30;  23.42; 1005.28; 440.65;   5.51; -78.57;   0.16;   0.48; -696.68; 3730.00; 19996.00; 20042.00; 19960.00; 19996.00; 19999.00;   0.98; 1005.64; 195116.00;   0.50;
-13.91;  23.67; 1004.43; -416.85; -95.11; 520.80;   0.15;   0.48; -696.67; 53840.00; 20000.00; 19998.00; 20003.00; 19997.00; 19998.00;   0.97; 1004.80; 194782.00;   0.50;
-13.66;  23.55; 1004.79; 160.65;  -3.24; -131.07;   0.15;   0.48; -696.65; 328.00; 19999.00; 19999.00; 20003.00; 20000.00; 20000.00;   0.98; 1005.16; 194782.00;   0.50;
09:57:09
-13.42;  23.55; 1005.04; 528.15; -77.61;  96.43;   0.16;   0.48; -696.64; 3215.00; 20020.00; 19975.00; 20049.00; 19951.00; 20000.00;   0.98; 1005.40; 194782.00;   0.50;
